Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-171044@CP
Wafer number	10
Date	2025/03/12
Time	17:13:41

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
131	15	15	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.00840E-009	1.70000E-009	9.18200E-010	3.43940E+000	7.59580E+002	7.61054E+002	1.47380E+000	5.73802E-001	7.97200E-001	1.60460E-009	1.94420E-009	1.15250E-009
135	13	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.99430E-009	1.60000E-009	2.34200E-010	3.45320E+000	7.61592E+002	7.63293E+002	1.70130E+000	5.70988E-001	7.97000E-001	1.47340E-009	1.99110E-009	9.08900E-010
139	11	15	1	1.33000E-002	-2.00000E-004	-5.00000E-004	5.26110E-009	1.80000E-009	5.37830E-009	3.47660E+000	7.72735E+002	7.74640E+002	1.90560E+000	5.60645E-001	7.97700E-001	1.36330E-009	1.91610E-009	1.28370E-009
143	9	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.97980E-009	1.60000E-009	5.66870E-009	3.46180E+000	7.61328E+002	7.62782E+002	1.45450E+000	5.71612E-001	7.97200E-001	1.66780E-009	1.81070E-009	8.62000E-010
147	7	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.48090E-009	1.90000E-009	3.05460E-009	3.45860E+000	7.77069E+002	7.78970E+002	1.90120E+000	5.55700E-001	7.97600E-001	1.74510E-009	1.85520E-009	1.78000E-010
153	5	17	3	1.33000E-002	-3.00000E-004	-6.00000E-004	1.39630E-005
157	7	17	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.02410E-009	1.70000E-009	3.56100E-010	3.47160E+000	7.79112E+002	7.80985E+002	1.87280E+000	5.58541E-001	7.98600E-001	1.45470E-009	1.85760E-009	1.28370E-009
161	9	17	1	1.31000E-002	-3.00000E-004	-6.00000E-004	4.31710E-009	1.60000E-009	1.06820E-009	3.46820E+000	7.58358E+002	7.59795E+002	1.43700E+000	5.75342E-001	7.99100E-001	1.50390E-009	2.11050E-009	7.77700E-010
165	11	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.69680E-009	1.50000E-009	1.52730E-009	3.48770E+000	7.70361E+002	7.72161E+002	1.80050E+000	5.64343E-001	7.98900E-001	1.55540E-009	1.81770E-009	1.40500E-010
169	13	17	1	1.33000E-002	-2.00000E-004	-6.00000E-004	6.20980E-009	1.60000E-009	4.68500E-010	3.45160E+000	7.60096E+002	7.61612E+002	1.51560E+000	5.69400E-001	7.96900E-001	1.31650E-009	1.95590E-009	2.22060E-009
173	15	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.27780E-009	1.60000E-009	5.80900E-010	3.43680E+000	7.50996E+002	7.52985E+002	1.98930E+000	5.61916E-001	7.96800E-001	1.35630E-009	1.90440E-009	1.20870E-009
177	17	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.12080E-009	1.50000E-009	3.76670E-009	3.43520E+000	7.65845E+002	7.67136E+002	1.29060E+000	5.65840E-001	7.97900E-001	1.46170E-009	1.97470E-009	1.08690E-009
181	19	17	1	1.31000E-002	-1.00000E-004	-5.00000E-004	6.03650E-009	1.80000E-009	1.55540E-009	3.44980E+000	7.68494E+002	7.69984E+002	1.49050E+000	5.65027E-001	7.98900E-001	1.40550E-009	1.65380E-009	1.60220E-009
185	21	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.89570E-009	1.80000E-009	5.15300E-010	3.46060E+000	7.72722E+002	7.74352E+002	1.62940E+000	5.63909E-001	7.98600E-001	1.38670E-009	1.82710E-009	1.49920E-009
189	23	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.81580E-009	1.70000E-009	4.59100E-010	3.45540E+000	7.88802E+002	7.90825E+002	2.02320E+000	5.59151E-001	7.98900E-001	1.72870E-009	1.92310E-009	5.62200E-010
193	23	19	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.47150E-009	1.60000E-009	9.93200E-010	3.46580E+000	7.88922E+002	7.90747E+002	1.82450E+000	5.58298E-001	7.99400E-001	1.47340E-009	1.62570E-009	2.43610E-009
197	21	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.53260E-009	1.70000E-009	1.49900E-010	3.45780E+000	7.71908E+002	7.73606E+002	1.69750E+000	5.63603E-001	7.99000E-001	1.47570E-009	2.02150E-009	6.65300E-010
201	19	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.65940E-009	1.70000E-009	2.92340E-009	3.37020E+000	7.72590E+002	7.74124E+002	1.53430E+000	5.64708E-001	7.98200E-001	1.42660E-009	1.85520E-009	4.68000E-011
205	17	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	5.68280E-009	1.70000E-009	7.18660E-009	3.43800E+000	7.62548E+002	7.64100E+002	1.55250E+000	5.67489E-001	7.97400E-001	1.48040E-009	2.01920E-009	2.71700E-010
209	15	19	1	1.32000E-002	-1.00000E-004	-6.00000E-004	6.24730E-009	1.70000E-009	1.06820E-009	3.44010E+000	7.56274E+002	7.57803E+002	1.52890E+000	5.75985E-001	7.97500E-001	1.19230E-009	1.91610E-009	9.83800E-010
213	13	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.32700E-009	1.70000E-009	6.55900E-010	3.45160E+000	7.59601E+002	7.61170E+002	1.56920E+000	5.69683E-001	7.97300E-001	1.41020E-009	1.85760E-009	2.07070E-009
217	11	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	5.68510E-009	1.80000E-009	2.20190E-009	3.48730E+000	7.69361E+002	7.71077E+002	1.71640E+000	5.65860E-001	7.98900E-001	1.54130E-009	1.55770E-009	1.39610E-009
221	9	19	1	1.33000E-002	-2.00000E-004	-6.00000E-004	3.91420E-009	1.80000E-009	3.52300E-009	3.46360E+000	7.57493E+002	7.58942E+002	1.44900E+000	5.74576E-001	7.98700E-001	1.57410E-009	1.90910E-009	1.42420E-009
225	7	19	1	1.31000E-002	-2.00000E-004	-5.00000E-004	3.45040E-009	1.70000E-009	4.15080E-009	3.46210E+000	7.76626E+002	7.78553E+002	1.92730E+000	5.58889E-001	7.98700E-001	1.79670E-009	1.93250E-009	5.06000E-010
233	7	21	1	1.33000E-002	-4.00000E-004	-6.00000E-004	2.86950E-009	1.50000E-009	4.61930E-009	3.47760E+000	7.70528E+002	7.72482E+002	1.95430E+000	5.57032E-001	7.99100E-001	1.57180E-009	1.71230E-009	9.83800E-010
237	9	21	1	1.32000E-002	-3.00000E-004	-5.00000E-004	3.90720E-009	1.80000E-009	2.54860E-009	3.46120E+000	7.60114E+002	7.61607E+002	1.49310E+000	5.73951E-001	7.98900E-001	1.54600E-009	1.87860E-009	5.24700E-010
241	11	21	1	1.32000E-002	-3.00000E-004	-6.00000E-004	5.46260E-009	1.70000E-009	4.93790E-009	3.47250E+000	7.62384E+002	7.64418E+002	2.03430E+000	5.65222E-001	7.98900E-001	1.56240E-009	1.85290E-009	2.43600E-010
245	13	21	1	1.32000E-002	-3.00000E-004	-6.00000E-004	6.12550E-009	1.70000E-009	4.03840E-009	3.46730E+000	7.65205E+002	7.66937E+002	1.73230E+000	5.70719E-001	7.98400E-001	1.45000E-009	1.91850E-009	9.65100E-010
249	15	21	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.11610E-009	1.70000E-009	4.12300E-010	3.44380E+000	7.64122E+002	7.65402E+002	1.28030E+000	5.66947E-001	7.96900E-001	1.56480E-009	1.99810E-009	6.27800E-010
253	17	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.77650E-009	1.50000E-009	1.14405E-008	3.44960E+000	7.66559E+002	7.68022E+002	1.46280E+000	5.66109E-001	7.98300E-001	1.36560E-009	1.89970E-009	8.90100E-010
257	19	21	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.65000E-009	1.60000E-009	8.90100E-010	3.45400E+000	7.70212E+002	7.71876E+002	1.66390E+000	5.64531E-001	7.99700E-001	1.22740E-009	1.83180E-009	1.63970E-009
261	21	21	1	1.32000E-002	-3.00000E-004	-6.00000E-004	4.46940E-009	1.70000E-009	6.09000E-010	3.46110E+000	7.73819E+002	7.75413E+002	1.59310E+000	5.66881E-001	7.98900E-001	1.37500E-009	1.73580E-009	1.01190E-009
264	23	21	1	1.32000E-002	-4.00000E-004	-8.00000E-004	3.97750E-009	1.20000E-009	4.68000E-011	3.45840E+000	7.85883E+002	7.87672E+002	1.78850E+000	5.48824E-001	7.99300E-001	1.97000E-009	1.57650E-009	1.44290E-009
268	21	23	1	1.32000E-002	-1.00000E-004	-6.00000E-004	3.65890E-009	1.70000E-009	2.09880E-009	3.45950E+000	7.77429E+002	7.79085E+002	1.65650E+000	5.68020E-001	7.99000E-001	1.48040E-009	1.85760E-009	6.09000E-010
272	19	23	1	1.32000E-002	-1.00000E-004	-6.00000E-004	4.41790E-009	1.60000E-009	1.80840E-009	3.44960E+000	7.63133E+002	7.64700E+002	1.56700E+000	5.69554E-001	7.99500E-001	1.16190E-009	1.91140E-009	1.04000E-009
276	17	23	1	1.32000E-002	-1.00000E-004	-5.00000E-004	5.64060E-009	1.70000E-009	2.45490E-009	3.45710E+000	7.64610E+002	7.66140E+002	1.52980E+000	5.63871E-001	7.98400E-001	1.25560E-009	1.76620E-009	6.55900E-010
280	15	23	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.00840E-009	1.60000E-009	1.06160E-008	3.45470E+000	7.60652E+002	7.62191E+002	1.53860E+000	5.67369E-001	7.98600E-001	1.32580E-009	1.96770E-009	9.55700E-010
284	13	23	1	1.32000E-002	-1.00000E-004	-5.00000E-004	5.92870E-009	1.80000E-009	5.34080E-009	3.46420E+000	7.55546E+002	7.57327E+002	1.78080E+000	5.70352E-001	7.99300E-001	1.63270E-009	1.52020E-009	4.31000E-010
288	11	23	1	1.33000E-002	-2.00000E-004	-5.00000E-004	4.98940E-009	1.90000E-009	3.09200E-009	3.45850E+000	7.64929E+002	7.66552E+002	1.62320E+000	5.68956E-001	7.98700E-001	1.75920E-009	1.92550E-009	7.12100E-010
292	9	23	1	1.33000E-002	-1.00000E-004	-5.00000E-004	3.82290E-009	1.70000E-009	5.56570E-009	3.46610E+000	7.70667E+002	7.72354E+002	1.68690E+000	5.67765E-001	7.98500E-001	1.58580E-009	1.98170E-009	3.75000E-011
296	7	23	1	1.31000E-002	-2.00000E-004	-6.00000E-004	2.59780E-009	1.70000E-009	1.40828E-008	3.50760E+000	7.46462E+002	7.49534E+002	3.07220E+000	5.64108E-001	7.99500E-001	1.46870E-009	1.86690E-009	6.55900E-010
302	9	25	1	1.31000E-002	-3.00000E-004	-6.00000E-004	3.68230E-009	1.60000E-009	7.52390E-009	3.46930E+000	7.70384E+002	7.72304E+002	1.92030E+000	5.54486E-001	7.99200E-001	1.43830E-009	1.86930E-009	5.06000E-010
306	11	25	1	1.32000E-002	-3.00000E-004	-5.00000E-004	4.38970E-009	1.50000E-009	3.27940E-009	3.46450E+000	7.71584E+002	7.73202E+002	1.61820E+000	5.68303E-001	7.99000E-001	1.51320E-009	1.88100E-009	6.65300E-010
310	13	25	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.63340E-009	1.50000E-009	3.59800E-009	3.45340E+000	7.64835E+002	7.66470E+002	1.63470E+000	5.70266E-001	7.99400E-001	1.64910E-009	1.72870E-009	1.62100E-009
314	15	25	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.69890E-009	1.90000E-009	4.55370E-009	3.44650E+000	7.59673E+002	7.61425E+002	1.75190E+000	5.61102E-001	7.98600E-001	1.55770E-009	1.90910E-009	3.46700E-010
318	17	25	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.99620E-009	1.70000E-009	5.11590E-009	3.45500E+000	7.61771E+002	7.63328E+002	1.55740E+000	5.68766E-001	7.99100E-001	1.64670E-009	2.07310E-009	6.56000E-011
322	19	25	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.93060E-009	1.20000E-009	1.75220E-009	3.46240E+000	7.67918E+002	7.69363E+002	1.44460E+000	5.71436E-001	7.99100E-001	1.29540E-009	1.97940E-009	1.05880E-009
326	21	25	1	1.34000E-002	-3.00000E-004	-7.00000E-004	4.06650E-009	1.40000E-009	1.59290E-009	3.46440E+000	7.79150E+002	7.80902E+002	1.75130E+000	5.53554E-001	7.98600E-001	1.93020E-009	1.67950E-009	9.93200E-010
329	19	27	1	1.33000E-002	-2.00000E-004	-7.00000E-004	3.92830E-009	1.70000E-009	2.30500E-009	3.45620E+000	7.74339E+002	7.76737E+002	2.39820E+000	5.54624E-001	7.98800E-001	1.81540E-009	1.85990E-009	1.22740E-009
332	17	27	1	1.32000E-002	-1.00000E-004	-6.00000E-004	3.42230E-009	1.70000E-009	2.79220E-009	3.46120E+000	7.76700E+002	7.79471E+002	2.77110E+000	5.61780E-001	7.99300E-001	1.36560E-009	1.73810E-009	8.05800E-010
336	15	27	1	1.32000E-002	-1.00000E-004	-5.00000E-004	3.40120E-009	1.60000E-009	4.40380E-009	3.45260E+000	7.73393E+002	7.75310E+002	1.91660E+000	5.61983E-001	7.99500E-001	1.38440E-009	1.94660E-009	6.46500E-010
340	13	27	1	1.31000E-002	-1.00000E-004	-5.00000E-004	3.97980E-009	1.70000E-009	2.81090E-009	3.45290E+000	7.77929E+002	7.80797E+002	2.86790E+000	5.55904E-001	7.99700E-001	1.55770E-009	1.73340E-009	3.18600E-010
344	11	27	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.46210E-009	1.50000E-009	2.73600E-009	3.47270E+000	7.68829E+002	7.71121E+002	2.29240E+000	5.55811E-001	8.00800E-001	1.65610E-009	2.03560E-009	7.21500E-010

6	18	7	1	1.32000E-002	-2.80000E-003	-3.00000E-003	3.34900E-009	1.70000E-009	7.98130E-009	3.46350E+000	7.70422E+002	7.72474E+002	2.05120E+000	5.54631E-001	8.01800E-001	1.48010E-009	1.58550E-009	2.83840E-009
10	16	7	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.86420E-009	1.60000E-009	7.28810E-009	3.44550E+000	7.75172E+002	7.77092E+002	1.92060E+000	5.54850E-001	8.01300E-001	1.58080E-009	1.66750E-009	3.56000E-010
14	14	7	1	1.32000E-002	-2.70000E-003	-3.10000E-003	4.02810E-009	1.70000E-009	7.40050E-009	3.45890E+000	7.71473E+002	7.73511E+002	2.03770E+000	5.60604E-001	8.01400E-001	1.73070E-009	1.76580E-009	1.40520E-009
17	12	7	1	1.36000E-002	-2.70000E-003	-3.10000E-003	3.55040E-009	1.70000E-009	2.37000E-009	3.47880E+000	7.65884E+002	7.67723E+002	1.83810E+000	5.60684E-001	8.00800E-001	2.10070E-009	1.84780E-009	6.56000E-011
18	10	7	5	1.02000E-002	-3.00000E-003	-3.30000E-003	3.61830E-009	1.80000E-009	1.41150E-005
19	8	9	5	1.02000E-002	-3.00000E-003	-3.30000E-003	4.10780E-009	5.00000E-010	1.41150E-005
23	10	9	1	1.32000E-002	-2.70000E-003	-3.10000E-003	3.89930E-009	1.60000E-009	4.02800E-010	3.46370E+000	7.74336E+002	7.76673E+002	2.33770E+000	5.57024E-001	7.99900E-001	2.01410E-009	1.91100E-009	1.25530E-009
27	12	9	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.88060E-009	1.70000E-009	1.12410E-009	3.45790E+000	7.71652E+002	7.73230E+002	1.57740E+000	5.71684E-001	7.98700E-001	1.75410E-009	1.82910E-009	1.65810E-009
31	14	9	1	1.33000E-002	-2.80000E-003	-3.10000E-003	4.03980E-009	1.60000E-009	2.41690E-009	3.45920E+000	7.60424E+002	7.62112E+002	1.68790E+000	5.82662E-001	8.00100E-001	1.78690E-009	1.70490E-009	1.03050E-009
35	16	9	1	1.31000E-002	-2.80000E-003	-3.10000E-003	4.49650E-009	1.80000E-009	2.96960E-009	3.44920E+000	7.65577E+002	7.67327E+002	1.75060E+000	5.80518E-001	8.00700E-001	1.72600E-009	1.81030E-009	1.33960E-009
39	18	9	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.20850E-009	1.30000E-009	3.94476E-008	3.45540E+000	7.75064E+002	7.76886E+002	1.82200E+000	5.69276E-001	8.01100E-001	1.40050E-009	1.82910E-009	2.66980E-009
43	20	9	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.99070E-009	1.60000E-009	5.34900E-009	3.43970E+000	7.79077E+002	7.81367E+002	2.28910E+000	5.54656E-001	8.00700E-001	1.55500E-009	1.70960E-009	1.90170E-009
48	22	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.91810E-009	1.60000E-009	3.73770E-009	3.44200E+000	7.78909E+002	7.81003E+002	2.09410E+000	5.51807E-001	8.01200E-001	1.44730E-009	1.77520E-009	4.02800E-010
52	20	11	1	1.31000E-002	-2.60000E-003	-3.00000E-003	4.72130E-009	1.60000E-009	4.49650E-009	3.44250E+000	7.70596E+002	7.72068E+002	1.47280E+000	5.69310E-001	8.01100E-001	1.60420E-009	1.57140E-009	5.90200E-010
56	18	11	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.93450E-009	1.80000E-009	7.22250E-009	3.37850E+000	7.69060E+002	7.70905E+002	1.84560E+000	5.70605E-001	8.01400E-001	1.69320E-009	1.58320E-009	1.95790E-009
60	16	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.56910E-009	1.90000E-009	3.56910E-009	3.45540E+000	7.63428E+002	7.65362E+002	1.93370E+000	5.72760E-001	8.00300E-001	1.76580E-009	1.55040E-009	1.12400E-010
64	14	11	1	1.32000E-002	-2.70000E-003	-3.10000E-003	5.20140E-009	1.70000E-009	1.94850E-009	3.46170E+000	7.59188E+002	7.60902E+002	1.71360E+000	5.76651E-001	8.00100E-001	1.41920E-009	1.67920E-009	3.09100E-010
68	12	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.81270E-009	1.80000E-009	8.05600E-010	3.46450E+000	7.58378E+002	7.59825E+002	1.44760E+000	5.81644E-001	7.99600E-001	1.74710E-009	1.97430E-009	1.81730E-009
72	10	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.92510E-009	1.30000E-009	1.23650E-009	3.46470E+000	7.67954E+002	7.69439E+002	1.48530E+000	5.72884E-001	7.99200E-001	1.31380E-009	1.77750E-009	5.90200E-010
76	8	11	1	1.33000E-002	-2.60000E-003	-3.00000E-003	4.62770E-009	2.10000E-009	7.86900E-010	3.47860E+000	7.70566E+002	7.72380E+002	1.81410E+000	5.54994E-001	7.99300E-001	1.68150E-009	1.74940E-009	1.45200E-009
78	6	13	5	1.35000E-002	-2.90000E-003	-3.20000E-003	4.46610E-009	3.00000E-010	1.41130E-005
82	8	13	1	1.32000E-002	-2.80000E-003	-3.10000E-003	3.59020E-009	1.50000E-009	1.24590E-009	3.47880E+000	7.79227E+002	7.81852E+002	2.62500E+000	5.57744E-001	7.99800E-001	1.55040E-009	1.69560E-009	2.71700E-010
86	10	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.75410E-009	1.50000E-009	1.87360E-009	3.47270E+000	7.57371E+002	7.58881E+002	1.50990E+000	5.71607E-001	7.99500E-001	1.62300E-009	1.50120E-009	4.96500E-010
90	12	13	1	1.32000E-002	-2.70000E-003	-3.10000E-003	5.99070E-009	1.70000E-009	1.78920E-009	3.47910E+000	7.52429E+002	7.54338E+002	1.90900E+000	5.75612E-001	7.99700E-001	1.74010E-009	1.80330E-009	7.49000E-011
94	14	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.42860E-009	1.60000E-009	7.40100E-010	3.47040E+000	7.60140E+002	7.61403E+002	1.26320E+000	5.79690E-001	8.00000E-001	1.63700E-009	1.77280E-009	2.07960E-009
98	16	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.03050E-009	1.60000E-009	1.32090E-009	3.46460E+000	7.61840E+002	7.63493E+002	1.65280E+000	5.76879E-001	8.00900E-001	1.31150E-009	1.82440E-009	9.37000E-011
102	18	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.93680E-009	1.80000E-009	4.58926E-008	3.47430E+000	7.75312E+002	7.77040E+002	1.72820E+000	5.63212E-001	8.01700E-001	1.52930E-009	1.97430E-009	3.46610E-009
106	20	13	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.23420E-009	1.40000E-009	1.75180E-009	3.43630E+000	7.67741E+002	7.69279E+002	1.53850E+000	5.59674E-001	8.00600E-001	1.25760E-009	1.77750E-009	9.08700E-010
110	22	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.04220E-009	1.50000E-009	1.64870E-009	3.42840E+000	7.80982E+002	7.82457E+002	1.47470E+000	5.60407E-001	8.01300E-001	1.66980E-009	1.86420E-009	1.25530E-009
116	24	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.38180E-009	1.60000E-009	1.59300E-010	3.46790E+000	7.77520E+002	7.79473E+002	1.95310E+000	5.47819E-001	8.02300E-001	1.59250E-009	1.62760E-009	5.24600E-010
120	22	15	1	1.32000E-002	-2.80000E-003	-3.10000E-003	4.28110E-009	1.90000E-009	8.43100E-010	3.45800E+000	7.77199E+002	7.78566E+002	1.36640E+000	5.67171E-001	8.01400E-001	1.76350E-009	1.78920E-009	5.15200E-010
124	20	15	1	1.31000E-002	-2.60000E-003	-3.00000E-003	5.19210E-009	1.70000E-009	6.08900E-010	3.45450E+000	7.67220E+002	7.68903E+002	1.68240E+000	5.59176E-001	8.01600E-001	1.51520E-009	1.63700E-009	9.83600E-010
128	18	15	1	1.32000E-002	-2.70000E-003	-3.10000E-003	6.28340E-009	1.80000E-009	3.60660E-009	3.46640E+000	7.69818E+002	7.71486E+002	1.66790E+000	5.61016E-001	8.01900E-001	1.60190E-009	1.78220E-009	1.53630E-009
132	16	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.31150E-009	1.60000E-009	1.31100E-010	3.44480E+000	7.65786E+002	7.67076E+002	1.28920E+000	5.68866E-001	7.99800E-001	1.55970E-009	1.85720E-009	9.08700E-010
136	14	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.25530E-009	1.60000E-009	1.40500E-010	3.43840E+000	7.60677E+002	7.62363E+002	1.68570E+000	5.70889E-001	8.00300E-001	1.65110E-009	1.97660E-009	6.37000E-010
140	12	15	1	1.33000E-002	-2.60000E-003	-3.00000E-003	6.45670E-009	1.70000E-009	1.05860E-009	3.46980E+000	7.62394E+002	7.63957E+002	1.56320E+000	5.71256E-001	7.99600E-001	1.42390E-009	1.79160E-009	5.34000E-010
144	10	15	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.11710E-009	1.70000E-009	7.57850E-009	3.45780E+000	7.52650E+002	7.54145E+002	1.49460E+000	5.66744E-001	8.00400E-001	1.69560E-009	1.71900E-009	1.67680E-009
148	8	15	1	1.32000E-002	-2.60000E-003	-3.00000E-003	3.75650E-009	1.90000E-009	2.94150E-009	3.47110E+000	7.69400E+002	7.71174E+002	1.77480E+000	5.69828E-001	7.99700E-001	1.84080E-009	1.64870E-009	2.11710E-009
150	6	15	1	1.35000E-002	-2.90000E-003	-3.20000E-003	3.37710E-009	1.50000E-009	3.34430E-009	3.51270E+000	7.52728E+002	7.56348E+002	3.61960E+000	5.58841E-001	8.02400E-001	1.69320E-009	1.51990E-009	2.01410E-009
154	6	17	1	1.33000E-002	-2.70000E-003	-3.00000E-003	4.42390E-009	1.60000E-009	4.44970E-009	3.50340E+000	7.60486E+002	7.62291E+002	1.80490E+000	5.60664E-001	8.02400E-001	1.88990E-009	1.71900E-009	2.38880E-009
158	8	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.74940E-009	1.60000E-009	7.40100E-010	3.46500E+000	7.66228E+002	7.68002E+002	1.77410E+000	5.72339E-001	8.01500E-001	1.40750E-009	1.79390E-009	1.02110E-009
162	10	17	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.59720E-009	1.80000E-009	2.07030E-009	3.46660E+000	7.54073E+002	7.55703E+002	1.62980E+000	5.69653E-001	8.01000E-001	1.68150E-009	1.94380E-009	8.43100E-010
166	12	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.25060E-009	1.50000E-009	6.65100E-010	3.46290E+000	7.61291E+002	7.62746E+002	1.45500E+000	5.67010E-001	8.00100E-001	1.57380E-009	1.74010E-009	2.23890E-009
170	14	17	1	1.33000E-002	-2.70000E-003	-3.00000E-003	6.37940E-009	1.70000E-009	7.58800E-010	3.43960E+000	7.58062E+002	7.59546E+002	1.48370E+000	5.75237E-001	8.00400E-001	1.45670E-009	1.86180E-009	1.87000E-011
174	16	17	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.04450E-009	1.50000E-009	8.89900E-010	3.44220E+000	7.66175E+002	7.68141E+002	1.96570E+000	5.60661E-001	8.00100E-001	1.38170E-009	1.70020E-009	1.37710E-009
178	18	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.33730E-009	1.60000E-009	3.70960E-009	3.44780E+000	7.68985E+002	7.70690E+002	1.70550E+000	5.58411E-001	8.01700E-001	1.64170E-009	1.92510E-009	1.11480E-009
182	20	17	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.73310E-009	1.70000E-009	8.43000E-011	3.46110E+000	7.72199E+002	7.73892E+002	1.69300E+000	5.63043E-001	8.01500E-001	1.48240E-009	1.43800E-009	9.55500E-010
186	22	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.37240E-009	1.80000E-009	2.21080E-009	3.45780E+000	7.78415E+002	7.79964E+002	1.54920E+000	5.66793E-001	8.01300E-001	1.49650E-009	1.76110E-009	9.36800E-010
190	24	17	1	1.32000E-002	-2.70000E-003	-2.90000E-003	3.63940E-009	1.80000E-009	1.00230E-009	3.45640E+000	7.79254E+002	7.81207E+002	1.95250E+000	5.46380E-001	8.01700E-001	1.85720E-009	1.71430E-009	1.99530E-009
194	24	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.32320E-009	1.60000E-009	3.09100E-010	3.43820E+000	7.78679E+002	7.80543E+002	1.86480E+000	5.45949E-001	8.02100E-001	1.53400E-009	1.55040E-009	2.34200E-010
198	22	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.15690E-009	1.80000E-009	1.21780E-009	3.45200E+000	7.79687E+002	7.81236E+002	1.54920E+000	5.66061E-001	8.01300E-001	1.67920E-009	1.88760E-009	1.94850E-009
202	20	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.26940E-009	1.60000E-009	7.30700E-010	3.46010E+000	7.70566E+002	7.72304E+002	1.73810E+000	5.62945E-001	8.01500E-001	1.47540E-009	1.69790E-009	1.99530E-009
206	18	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.91340E-009	1.80000E-009	4.17800E-009	3.46120E+000	7.68433E+002	7.70074E+002	1.64170E+000	5.61656E-001	8.01400E-001	1.48240E-009	1.99060E-009	4.21500E-010
210	16	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.15930E-009	1.60000E-009	6.74500E-010	3.44220E+000	7.61016E+002	7.62243E+002	1.22670E+000	5.71292E-001	7.99200E-001	1.25060E-009	1.72370E-009	1.31150E-009
214	14	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.59260E-009	1.70000E-009	1.02110E-009	3.44790E+000	7.62886E+002	7.64038E+002	1.15190E+000	5.72032E-001	8.00400E-001	1.61130E-009	1.77520E-009	6.18300E-010
