Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-165021@CP
Wafer number	05
Date	2025/03/12
Time	16:53:19

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
135	13	15	1	1.31000E-002	-1.00000E-004	-5.00000E-004	6.07160E-009	1.70000E-009	5.13460E-009	3.44980E+000	7.67584E+002	7.69536E+002	1.95150E+000	5.65436E-001	7.97400E-001	1.56240E-009	2.14800E-009	5.43400E-010
139	11	15	1	1.32000E-002	-1.00000E-004	-5.00000E-004	5.68510E-009	1.60000E-009	2.67980E-009	3.48120E+000	7.79399E+002	7.81407E+002	2.00830E+000	5.56825E-001	7.98700E-001	1.30240E-009	2.01680E-009	7.30800E-010
143	9	15	1	1.32000E-002	-1.00000E-004	-5.00000E-004	4.87460E-009	1.70000E-009	2.15510E-009	3.46340E+000	7.68893E+002	7.70334E+002	1.44050E+000	5.68235E-001	7.98900E-001	1.68660E-009	1.82010E-009	9.18200E-010
147	7	15	1	1.31000E-002	-2.00000E-004	-5.00000E-004	3.68000E-009	1.80000E-009	1.40550E-009	3.47460E+000	7.84128E+002	7.86100E+002	1.97270E+000	5.54499E-001	7.99500E-001	1.65380E-009	1.94890E-009	7.12100E-010
153	5	17	3	1.31000E-002	-3.00000E-004	-6.00000E-004	1.39560E-005
157	7	17	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.91420E-009	1.60000E-009	1.96800E-010	3.47320E+000	7.86225E+002	7.88061E+002	1.83580E+000	5.58640E-001	7.99000E-001	1.48040E-009	1.73110E-009	2.07070E-009
161	9	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.05030E-009	1.70000E-009	8.43300E-010	3.47030E+000	7.63944E+002	7.65439E+002	1.49500E+000	5.73274E-001	7.99500E-001	1.51090E-009	1.64210E-009	1.96770E-009
165	11	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.07160E-009	1.80000E-009	2.57670E-009	3.48920E+000	7.75696E+002	7.77457E+002	1.76080E+000	5.62248E-001	7.99800E-001	1.43590E-009	1.77560E-009	1.26490E-009
169	13	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.69470E-009	1.80000E-009	6.26840E-009	3.43970E+000	7.64068E+002	7.65584E+002	1.51580E+000	5.67285E-001	7.98000E-001	1.32580E-009	1.91380E-009	8.33900E-010
173	15	17	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.88450E-009	1.80000E-009	1.78030E-009	3.43380E+000	7.54700E+002	7.56769E+002	2.06960E+000	5.61630E-001	7.97100E-001	1.65380E-009	1.63740E-009	8.15200E-010
177	17	17	1	1.31000E-002	-2.00000E-004	-5.00000E-004	6.16530E-009	1.90000E-009	5.65940E-009	3.43010E+000	7.67542E+002	7.68840E+002	1.29790E+000	5.67516E-001	7.97800E-001	2.00050E-009	1.80130E-009	1.12400E-010
181	19	17	1	1.33000E-002	-1.00000E-004	-5.00000E-004	5.74130E-009	1.70000E-009	1.01190E-009	3.44340E+000	7.69055E+002	7.70661E+002	1.60630E+000	5.66070E-001	7.99500E-001	1.57650E-009	2.16910E-009	5.62000E-011
185	21	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.98240E-009	1.60000E-009	4.59100E-010	3.45610E+000	7.71885E+002	7.73561E+002	1.67580E+000	5.66484E-001	7.98900E-001	1.71700E-009	1.75920E-009	1.24620E-009
189	23	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.71040E-009	1.70000E-009	1.03100E-010	3.46180E+000	7.90742E+002	7.92085E+002	1.34250E+000	5.60899E-001	7.99100E-001	1.83880E-009	1.92080E-009	1.23680E-009
193	23	19	1	1.31000E-002	-2.00000E-004	-6.00000E-004	3.35910E-009	1.70000E-009	7.77700E-010	3.46730E+000	7.89330E+002	7.90802E+002	1.47150E+000	5.60486E-001	7.99400E-001	1.56940E-009	2.17380E-009	2.99800E-010
197	21	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.98470E-009	1.70000E-009	9.27600E-010	3.46210E+000	7.70462E+002	7.72030E+002	1.56850E+000	5.66822E-001	7.99200E-001	1.46400E-009	1.90210E-009	1.99580E-009
201	19	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	5.53290E-009	1.80000E-009	8.90100E-010	3.44410E+000	7.71106E+002	7.72899E+002	1.79310E+000	5.66926E-001	7.99200E-001	1.52960E-009	2.12460E-009	6.55900E-010
205	17	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.75770E-009	1.50000E-009	8.12360E-009	3.42940E+000	7.64914E+002	7.66448E+002	1.53390E+000	5.69732E-001	7.96800E-001	1.43590E-009	2.03790E-009	7.30800E-010
209	15	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.22620E-009	1.80000E-009	4.59100E-010	3.43500E+000	7.63474E+002	7.65295E+002	1.82120E+000	5.73638E-001	7.97300E-001	1.62570E-009	1.85050E-009	6.46500E-010
213	13	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.11140E-009	1.70000E-009	3.72824E-008	3.44590E+000	7.62580E+002	7.64172E+002	1.59230E+000	5.67265E-001	7.98100E-001	1.76390E-009	2.11290E-009	6.56000E-011
217	11	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.76010E-009	1.60000E-009	5.06000E-010	3.48010E+000	7.77702E+002	7.79302E+002	1.60030E+000	5.63474E-001	7.99100E-001	1.60220E-009	2.14100E-009	1.05880E-009
221	9	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	4.72710E-009	1.60000E-009	3.37300E-010	3.47090E+000	7.63434E+002	7.65191E+002	1.75700E+000	5.73305E-001	7.99400E-001	1.68420E-009	1.95590E-009	1.38670E-009
225	7	19	1	1.31000E-002	-2.00000E-004	-5.00000E-004	3.45750E-009	1.70000E-009	2.73600E-009	3.46940E+000	7.84427E+002	7.86470E+002	2.04290E+000	5.58241E-001	7.98800E-001	1.34920E-009	1.71470E-009	1.13370E-009
233	7	21	1	1.32000E-002	-3.00000E-004	-5.00000E-004	2.99600E-009	1.80000E-009	7.59000E-010	3.48750E+000	7.81015E+002	7.82932E+002	1.91630E+000	5.55679E-001	7.99900E-001	1.73340E-009	1.89270E-009	1.12440E-009
237	9	21	1	1.33000E-002	-3.00000E-004	-6.00000E-004	4.59590E-009	1.70000E-009	1.38670E-009	3.47220E+000	7.67366E+002	7.68952E+002	1.58570E+000	5.74753E-001	7.99300E-001	1.60690E-009	2.13160E-009	6.74600E-010
241	11	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.87020E-009	1.60000E-009	7.12100E-010	3.47170E+000	7.67672E+002	7.69700E+002	2.02770E+000	5.64217E-001	7.99500E-001	1.33520E-009	1.95830E-009	1.43360E-009
245	13	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.84230E-009	1.60000E-009	4.90980E-009	3.45540E+000	7.68468E+002	7.69958E+002	1.49060E+000	5.69279E-001	7.99500E-001	1.54370E-009	1.81770E-009	6.18400E-010
249	15	21	1	1.32000E-002	-2.00000E-004	-4.00000E-004	6.55420E-009	1.70000E-009	1.24806E-008	3.43530E+000	7.66243E+002	7.67826E+002	1.58270E+000	5.66162E-001	7.97300E-001	1.46640E-009	1.78030E-009	5.43400E-010
253	17	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.36210E-009	1.80000E-009	1.46170E-009	3.43850E+000	7.69094E+002	7.70743E+002	1.64930E+000	5.63630E-001	7.99600E-001	1.65850E-009	1.79900E-009	1.03070E-009
257	19	21	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.87250E-009	1.80000E-009	1.70530E-009	3.45130E+000	7.71249E+002	7.73234E+002	1.98480E+000	5.65452E-001	7.99600E-001	1.79200E-009	1.84820E-009	7.02700E-010
261	21	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.37570E-009	1.80000E-009	1.40550E-009	3.46330E+000	7.75648E+002	7.77338E+002	1.68910E+000	5.68812E-001	7.99000E-001	1.74510E-009	1.88100E-009	6.56000E-011
264	23	21	1	1.31000E-002	-4.00000E-004	-7.00000E-004	3.69640E-009	1.50000E-009	1.39610E-009	3.46070E+000	7.89244E+002	7.91307E+002	2.06280E+000	5.50886E-001	7.99300E-001	1.83650E-009	1.64670E-009	2.11760E-009
268	21	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.02430E-009	1.70000E-009	2.53000E-010	3.44950E+000	7.81658E+002	7.83242E+002	1.58390E+000	5.67515E-001	7.99200E-001	1.66550E-009	2.02150E-009	1.19930E-009
272	19	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.15340E-009	1.60000E-009	9.65100E-010	3.44560E+000	7.67707E+002	7.69238E+002	1.53140E+000	5.68773E-001	7.99300E-001	1.30940E-009	1.91380E-009	1.22740E-009
276	17	23	1	1.31000E-002	-2.00000E-004	-5.00000E-004	5.94750E-009	1.50000E-009	2.74530E-009	3.44530E+000	7.67209E+002	7.68797E+002	1.58780E+000	5.64227E-001	7.98800E-001	1.44530E-009	1.97470E-009	1.36800E-009
280	15	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.44170E-009	1.80000E-009	3.77600E-009	3.44480E+000	7.64500E+002	7.65958E+002	1.45830E+000	5.65235E-001	7.98900E-001	1.60220E-009	1.74040E-009	7.12100E-010
284	13	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.34330E-009	1.60000E-009	2.91400E-009	3.45240E+000	7.61768E+002	7.63430E+002	1.66200E+000	5.69122E-001	7.99700E-001	1.53200E-009	1.95590E-009	2.16440E-009
288	11	23	1	1.31000E-002	-1.00000E-004	-5.00000E-004	5.74370E-009	1.90000E-009	2.03320E-009	3.47130E+000	7.67283E+002	7.68844E+002	1.56110E+000	5.71045E-001	7.98900E-001	1.75920E-009	1.77560E-009	1.00260E-009
292	9	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.89310E-009	1.60000E-009	2.02390E-009	3.47130E+000	7.78937E+002	7.80602E+002	1.66510E+000	5.66866E-001	7.99000E-001	1.63500E-009	1.80600E-009	8.33900E-010
296	7	23	1	1.31000E-002	-3.00000E-004	-6.00000E-004	2.82260E-009	2.00000E-009	1.61160E-009	3.51300E+000	7.67479E+002	7.69271E+002	1.79210E+000	5.61068E-001	8.01100E-001	1.80370E-009	1.74980E-009	1.72400E-009
302	9	25	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.73390E-009	1.70000E-009	5.38760E-009	3.47530E+000	7.79841E+002	7.81704E+002	1.86310E+000	5.53824E-001	8.00200E-001	1.46170E-009	1.97000E-009	2.62400E-010
306	11	25	1	1.32000E-002	-3.00000E-004	-6.00000E-004	4.64040E-009	1.80000E-009	4.53500E-009	3.46720E+000	7.80533E+002	7.82622E+002	2.08880E+000	5.66403E-001	7.99400E-001	1.64440E-009	1.93490E-009	1.21800E-010
310	13	25	1	1.31000E-002	-2.00000E-004	-5.00000E-004	5.02690E-009	1.70000E-009	3.22320E-009	3.45970E+000	7.65783E+002	7.67418E+002	1.63520E+000	5.72928E-001	7.99800E-001	1.64210E-009	2.00280E-009	6.09000E-010
314	15	25	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.90270E-009	1.70000E-009	3.94470E-009	3.44640E+000	7.61980E+002	7.63771E+002	1.79080E+000	5.63097E-001	7.99100E-001	1.59050E-009	1.89040E-009	1.00260E-009
318	17	25	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.58180E-009	1.60000E-009	1.04940E-009	3.45050E+000	7.68242E+002	7.69728E+002	1.48560E+000	5.68296E-001	7.99400E-001	1.59750E-009	2.12690E-009	4.49700E-010
322	19	25	1	1.31000E-002	-2.00000E-004	-6.00000E-004	4.08520E-009	1.50000E-009	7.12100E-010	3.45440E+000	7.76969E+002	7.78507E+002	1.53810E+000	5.69510E-001	7.99100E-001	1.46640E-009	1.80130E-009	9.08900E-010
326	21	25	1	1.34000E-002	-3.00000E-004	-6.00000E-004	3.89310E-009	1.60000E-009	1.00260E-009	3.46230E+000	7.83824E+002	7.85894E+002	2.07050E+000	5.52458E-001	7.98700E-001	1.76390E-009	1.82480E-009	1.61160E-009
329	19	27	1	1.34000E-002	-3.00000E-004	-6.00000E-004	3.97040E-009	1.50000E-009	2.65170E-009	3.46440E+000	7.81024E+002	7.83559E+002	2.53480E+000	5.51197E-001	7.99000E-001	1.84580E-009	1.71230E-009	1.07750E-009
332	17	27	1	1.31000E-002	-2.00000E-004	-5.00000E-004	3.43400E-009	1.80000E-009	4.06650E-009	3.45890E+000	7.81928E+002	7.84829E+002	2.90150E+000	5.61667E-001	7.99200E-001	1.98170E-009	1.83880E-009	5.71600E-010
336	15	27	1	1.33000E-002	-2.00000E-004	-5.00000E-004	3.85570E-009	1.80000E-009	3.24190E-009	3.45220E+000	7.81694E+002	7.83189E+002	1.49560E+000	5.60205E-001	7.99800E-001	1.93250E-009	2.06840E-009	6.27800E-010
340	13	27	1	1.31000E-002	-2.00000E-004	-5.00000E-004	4.05240E-009	1.50000E-009	4.05710E-009	3.45830E+000	7.82800E+002	7.85890E+002	3.08950E+000	5.56550E-001	7.99800E-001	1.67250E-009	1.93950E-009	1.18060E-009
344	11	27	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.43640E-009	1.90000E-009	3.86040E-009	3.47800E+000	7.77984E+002	7.80270E+002	2.28610E+000	5.54306E-001	8.00700E-001	1.92080E-009	1.70530E-009	5.24700E-010

6	18	7	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.78930E-009	1.50000E-009	3.01640E-009	3.47780E+000	7.77972E+002	7.80613E+002	2.64120E+000	5.52454E-001	8.02900E-001	1.60660E-009	1.92510E-009	2.54800E-009
10	16	7	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.37240E-009	1.50000E-009	3.88760E-009	3.44540E+000	7.81952E+002	7.84520E+002	2.56800E+000	5.52769E-001	8.02200E-001	1.50120E-009	1.90400E-009	7.30700E-010
14	14	7	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.26470E-009	1.60000E-009	5.38650E-009	3.46530E+000	7.82039E+002	7.84468E+002	2.42880E+000	5.52321E-001	8.02000E-001	1.49650E-009	1.75410E-009	8.61800E-010
17	12	7	1	1.35000E-002	-2.70000E-003	-3.10000E-003	3.75650E-009	2.00000E-009	4.17800E-009	3.48650E+000	7.78160E+002	7.80891E+002	2.73120E+000	5.52891E-001	8.02600E-001	1.80330E-009	2.03510E-009	1.02110E-009
18	10	7	5	1.02000E-002	-3.00000E-003	-3.30000E-003	4.11950E-009	2.00000E-010	1.41150E-005
19	8	9	5	1.01000E-002	-3.00000E-003	-3.30000E-003	3.92980E-009	5.00000E-010	1.41150E-005
23	10	9	1	1.32000E-002	-2.80000E-003	-3.00000E-003	4.11710E-009	1.70000E-009	3.34430E-009	3.46920E+000	7.82558E+002	7.85204E+002	2.64550E+000	5.52405E-001	8.00600E-001	1.65580E-009	1.83370E-009	5.62100E-010
27	12	9	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.40750E-009	1.60000E-009	7.03520E-009	3.46060E+000	7.85622E+002	7.86942E+002	1.31940E+000	5.66705E-001	8.00300E-001	1.61590E-009	1.66750E-009	1.92980E-009
31	14	9	1	1.32000E-002	-2.80000E-003	-3.10000E-003	4.52930E-009	1.70000E-009	1.72648E-008	3.45990E+000	7.75058E+002	7.76876E+002	1.81820E+000	5.74892E-001	8.01900E-001	1.68150E-009	1.73770E-009	2.03280E-009
35	16	9	1	1.31000E-002	-2.80000E-003	-3.00000E-003	5.03990E-009	1.60000E-009	4.24360E-009	3.44770E+000	7.73913E+002	7.75607E+002	1.69310E+000	5.75706E-001	8.02100E-001	1.85950E-009	1.65340E-009	1.51760E-009
39	18	9	1	1.31000E-002	-2.70000E-003	-3.10000E-003	4.31390E-009	1.70000E-009	3.26000E-009	3.45450E+000	7.80385E+002	7.82379E+002	1.99350E+000	5.67781E-001	8.02100E-001	1.63230E-009	1.78920E-009	1.59300E-010
43	20	9	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.18040E-009	1.60000E-009	2.37000E-009	3.44350E+000	7.83537E+002	7.85935E+002	2.39850E+000	5.55787E-001	8.01700E-001	1.75180E-009	2.03280E-009	7.58800E-010
48	22	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.93680E-009	1.70000E-009	5.53630E-009	3.44640E+000	7.83386E+002	7.85563E+002	2.17700E+000	5.54597E-001	8.01100E-001	1.77050E-009	1.80800E-009	1.92040E-009
52	20	11	1	1.31000E-002	-2.70000E-003	-3.10000E-003	4.32090E-009	1.60000E-009	3.74700E-010	3.45230E+000	7.73435E+002	7.74787E+002	1.35210E+000	5.71858E-001	8.01600E-001	1.44970E-009	1.92510E-009	2.06090E-009
56	18	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.10780E-009	1.70000E-009	4.82440E-009	3.44970E+000	7.67708E+002	7.69409E+002	1.70170E+000	5.71993E-001	8.02100E-001	1.49880E-009	1.73770E-009	9.37000E-011
60	16	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.55510E-009	1.80000E-009	1.28432E-008	3.44080E+000	7.69184E+002	7.70670E+002	1.48600E+000	5.69068E-001	8.00900E-001	1.66980E-009	1.53630E-009	1.97660E-009
64	14	11	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.77990E-009	2.00000E-009	7.31620E-009	3.44790E+000	7.67683E+002	7.69217E+002	1.53410E+000	5.70789E-001	8.00900E-001	1.91100E-009	1.76580E-009	2.49180E-009
68	12	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.08200E-009	1.90000E-009	1.25341E-008	3.46540E+000	7.67384E+002	7.68824E+002	1.43940E+000	5.74432E-001	8.00600E-001	1.66980E-009	1.83140E-009	1.52690E-009
72	10	11	1	1.32000E-002	-2.60000E-003	-3.00000E-003	4.16160E-009	1.60000E-009	7.32560E-009	3.46980E+000	7.81590E+002	7.83024E+002	1.43390E+000	5.68073E-001	8.00700E-001	1.47540E-009	1.90400E-009	2.15460E-009
76	8	11	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.74710E-009	2.30000E-009	2.62300E-009	3.48270E+000	7.80074E+002	7.81853E+002	1.77910E+000	5.50616E-001	8.00100E-001	1.78920E-009	1.91570E-009	1.15220E-009
78	6	13	1	1.34000E-002	-2.90000E-003	-3.20000E-003	4.74710E-009	5.00000E-010	2.68386E-008	3.58790E+000	7.07071E+002	7.11416E+002	4.34520E+000	5.65963E-001	8.04200E-001	2.45900E-009	8.64200E-010	7.21300E-010
82	8	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.07260E-009	1.60000E-009	3.74710E-009	3.48460E+000	7.86598E+002	7.89082E+002	2.48390E+000	5.55601E-001	8.01600E-001	1.63470E-009	1.48950E-009	1.59250E-009
86	10	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.09610E-009	1.70000E-009	5.82670E-009	3.47530E+000	7.67791E+002	7.69257E+002	1.46610E+000	5.66588E-001	8.00800E-001	1.68390E-009	1.73770E-009	1.24590E-009
90	12	13	1	1.31000E-002	-2.70000E-003	-3.00000E-003	6.47550E-009	1.80000E-009	6.59490E-009	3.47710E+000	7.62496E+002	7.64276E+002	1.78010E+000	5.69105E-001	8.01000E-001	1.79630E-009	1.74710E-009	3.18500E-010
94	14	13	1	1.31000E-002	-2.70000E-003	-3.00000E-003	6.41460E-009	1.60000E-009	2.33260E-009	3.41180E+000	7.69072E+002	7.70419E+002	1.34660E+000	5.73730E-001	8.00400E-001	1.67450E-009	2.06090E-009	2.42620E-009
98	16	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.18740E-009	1.70000E-009	8.74010E-009	3.45780E+000	7.71379E+002	7.72849E+002	1.46990E+000	5.72481E-001	8.01700E-001	1.62530E-009	1.84540E-009	1.87360E-009
102	18	13	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.93920E-009	1.70000E-009	1.52690E-009	3.47950E+000	7.74414E+002	7.76244E+002	1.83000E+000	5.63533E-001	8.01900E-001	1.69560E-009	1.75410E-009	6.55700E-010
106	20	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.91570E-009	1.70000E-009	6.18300E-010	3.45900E+000	7.68966E+002	7.70415E+002	1.44970E+000	5.62371E-001	8.01100E-001	1.63000E-009	1.82440E-009	1.13350E-009
110	22	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.77050E-009	1.70000E-009	1.32090E-009	3.46670E+000	7.83518E+002	7.84882E+002	1.36340E+000	5.61781E-001	8.01600E-001	1.48010E-009	1.89930E-009	9.93000E-010
116	24	15	1	1.32000E-002	-2.70000E-003	-3.10000E-003	3.30920E-009	1.40000E-009	5.15200E-010	3.46700E+000	7.81733E+002	7.83459E+002	1.72600E+000	5.48682E-001	8.01800E-001	1.49650E-009	1.63700E-009	8.71200E-010
120	22	15	1	1.33000E-002	-2.70000E-003	-3.00000E-003	4.19680E-009	1.70000E-009	1.92980E-009	3.46340E+000	7.79694E+002	7.81161E+002	1.46730E+000	5.68919E-001	8.01700E-001	1.54100E-009	1.76820E-009	6.08900E-010
124	20	15	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.66980E-009	1.70000E-009	2.21080E-009	3.45900E+000	7.67381E+002	7.69333E+002	1.95270E+000	5.59847E-001	8.01800E-001	1.62060E-009	1.58550E-009	1.12410E-009
128	18	15	1	1.33000E-002	-2.60000E-003	-3.00000E-003	6.18740E-009	1.70000E-009	2.17330E-009	3.46180E+000	7.70758E+002	7.72745E+002	1.98640E+000	5.62392E-001	8.02100E-001	1.57380E-009	1.78220E-009	1.02110E-009
132	16	15	1	1.33000E-002	-2.70000E-003	-3.00000E-003	6.57150E-009	1.60000E-009	3.27870E-009	3.44660E+000	7.66838E+002	7.68365E+002	1.52700E+000	5.69837E-001	8.00000E-001	1.73300E-009	1.68390E-009	2.29510E-009
136	14	15	1	1.31000E-002	-2.70000E-003	-3.00000E-003	6.32560E-009	1.60000E-009	1.77050E-009	3.43490E+000	7.67067E+002	7.68485E+002	1.41850E+000	5.68273E-001	7.99900E-001	1.60890E-009	2.04450E-009	1.53630E-009
140	12	15	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.89000E-009	1.60000E-009	1.73959E-008	3.45550E+000	7.67791E+002	7.69403E+002	1.61260E+000	5.67325E-001	8.00500E-001	1.50120E-009	1.90630E-009	3.29740E-009
144	10	15	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.13820E-009	1.60000E-009	1.51760E-009	3.47040E+000	7.59621E+002	7.61339E+002	1.71820E+000	5.64856E-001	8.01500E-001	1.59490E-009	1.64170E-009	1.25530E-009
148	8	15	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.27640E-009	1.70000E-009	3.73770E-009	3.47580E+000	7.78008E+002	7.79409E+002	1.40130E+000	5.69390E-001	8.00900E-001	1.78920E-009	1.90400E-009	1.36770E-009
150	6	15	1	1.34000E-002	-2.90000E-003	-3.20000E-003	4.15930E-009	1.40000E-009	2.73540E-009	3.52830E+000	7.66969E+002	7.69139E+002	2.17010E+000	5.59174E-001	8.02800E-001	1.68390E-009	1.78220E-009	1.87000E-011
154	6	17	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.83840E-009	1.70000E-009	2.06100E-010	3.50400E+000	7.74709E+002	7.76611E+002	1.90220E+000	5.58448E-001	8.01700E-001	1.96020E-009	1.66510E-009	1.29280E-009
158	8	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.69320E-009	1.60000E-009	9.83600E-010	3.47000E+000	7.72608E+002	7.74294E+002	1.68600E+000	5.73318E-001	8.01700E-001	1.65340E-009	1.71200E-009	6.27600E-010
162	10	17	1	1.32000E-002	-2.80000E-003	-3.00000E-003	6.19210E-009	1.70000E-009	1.37710E-009	3.47100E+000	7.58033E+002	7.59546E+002	1.51340E+000	5.69794E-001	8.01700E-001	1.59020E-009	1.51060E-009	3.46600E-010
166	12	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.76350E-009	1.80000E-009	6.70730E-009	3.45870E+000	7.64355E+002	7.65742E+002	1.38720E+000	5.64990E-001	8.01600E-001	1.55500E-009	1.67920E-009	1.56440E-009
170	14	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.90640E-009	1.80000E-009	4.40300E-010	3.42250E+000	7.65004E+002	7.66367E+002	1.36300E+000	5.71863E-001	7.99600E-001	1.49880E-009	1.77280E-009	1.18030E-009
174	16	17	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.42160E-009	1.70000E-009	1.33020E-009	3.43610E+000	7.70459E+002	7.72697E+002	2.23800E+000	5.59406E-001	7.99900E-001	1.68850E-009	1.44730E-009	1.04920E-009
178	18	17	1	1.31000E-002	-2.60000E-003	-3.00000E-003	6.20150E-009	1.90000E-009	3.66280E-009	3.44510E+000	7.70202E+002	7.72015E+002	1.81310E+000	5.60064E-001	8.01800E-001	1.92740E-009	1.79390E-009	9.46100E-010
182	20	17	1	1.33000E-002	-2.70000E-003	-3.00000E-003	5.68390E-009	1.70000E-009	1.13350E-009	3.45480E+000	7.72011E+002	7.73684E+002	1.67390E+000	5.65256E-001	8.01600E-001	1.73070E-009	2.08430E-009	3.75000E-011
186	22	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.51530E-009	1.50000E-009	1.67680E-009	3.45980E+000	7.77305E+002	7.78957E+002	1.65200E+000	5.69661E-001	8.01500E-001	1.69560E-009	1.57850E-009	1.02110E-009
190	24	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.43330E-009	1.80000E-009	2.81000E-011	3.45830E+000	7.83446E+002	7.85417E+002	1.97050E+000	5.49041E-001	8.01700E-001	1.93210E-009	1.88990E-009	1.84540E-009
194	24	19	1	1.31000E-002	-2.70000E-003	-3.10000E-003	3.36770E-009	1.80000E-009	2.66040E-009	3.43820E+000	7.83220E+002	7.84903E+002	1.68340E+000	5.50173E-001	8.01600E-001	1.77750E-009	2.02340E-009	8.33700E-010
198	22	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.43330E-009	1.60000E-009	9.83600E-010	3.45500E+000	7.76268E+002	7.77801E+002	1.53270E+000	5.70096E-001	8.01400E-001	1.46610E-009	1.62530E-009	5.43300E-010
202	20	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.46370E-009	1.80000E-009	1.00230E-009	3.45750E+000	7.68538E+002	7.70307E+002	1.76920E+000	5.65963E-001	8.01600E-001	1.63000E-009	2.05860E-009	3.37200E-010
206	18	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.98600E-009	1.60000E-009	6.46400E-010	3.45120E+000	7.68867E+002	7.70505E+002	1.63790E+000	5.63465E-001	8.02100E-001	1.59720E-009	1.97890E-009	1.28340E-009
210	16	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.52700E-009	1.80000E-009	1.63000E-009	3.43970E+000	7.64116E+002	7.65559E+002	1.44260E+000	5.71977E-001	7.99000E-001	1.73070E-009	1.66040E-009	6.37000E-010
214	14	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.45910E-009	1.70000E-009	2.03280E-009	3.43630E+000	7.63501E+002	7.64944E+002	1.44290E+000	5.71579E-001	7.99600E-001	1.62300E-009	1.96020E-009	4.68000E-011
218	12	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.75650E-009	1.70000E-009	4.32790E-009	3.45530E+000	7.69578E+002	7.71437E+002	1.85870E+000	5.65457E-001	8.01400E-001	1.82440E-009	2.10540E-009	3.93400E-010
