Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-163410@CP
Wafer number	01
Date	2025/03/12
Time	16:37:07

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
127	17	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.87510E-009	1.60000E-009	5.72490E-009	3.45100E+000	7.56063E+002	7.57587E+002	1.52370E+000	5.67182E-001	7.98800E-001	1.66310E-009	1.88330E-009	5.90300E-010
131	15	15	1	1.33000E-002	-2.00000E-004	-6.00000E-004	6.79310E-009	1.70000E-009	1.72400E-009	3.43590E+000	7.58704E+002	7.60181E+002	1.47750E+000	5.71768E-001	7.97500E-001	1.62330E-009	1.68420E-009	8.33900E-010
135	13	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.73220E-009	1.70000E-009	1.53660E-009	3.46290E+000	7.64448E+002	7.66114E+002	1.66640E+000	5.66501E-001	7.97200E-001	1.56480E-009	1.82240E-009	6.46500E-010
139	11	15	1	1.31000E-002	-2.00000E-004	-5.00000E-004	6.27780E-009	1.60000E-009	4.31950E-009	3.49380E+000	7.74723E+002	7.76589E+002	1.86580E+000	5.58788E-001	7.98800E-001	1.59750E-009	1.70300E-009	4.31000E-010
143	9	15	1	1.33000E-002	-2.00000E-004	-5.00000E-004	4.69890E-009	1.70000E-009	2.44550E-009	3.46770E+000	7.65932E+002	7.67363E+002	1.43030E+000	5.66831E-001	7.98800E-001	1.47810E-009	1.74750E-009	1.05880E-009
147	7	15	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.81120E-009	1.90000E-009	1.63030E-009	3.47880E+000	7.79891E+002	7.82553E+002	2.66170E+000	5.52935E-001	7.99400E-001	1.74510E-009	1.75920E-009	6.84000E-010
153	5	17	3	1.32000E-002	-3.00000E-004	-6.00000E-004	1.39540E-005
157	7	17	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.85570E-009	1.40000E-009	1.07750E-009	3.47920E+000	7.83526E+002	7.85489E+002	1.96300E+000	5.57715E-001	7.99300E-001	1.44760E-009	1.78730E-009	2.34240E-009
161	9	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.83250E-009	1.60000E-009	7.40200E-010	3.47250E+000	7.61094E+002	7.62619E+002	1.52500E+000	5.71458E-001	7.99600E-001	1.46170E-009	1.95830E-009	1.17120E-009
165	11	17	1	1.32000E-002	-3.00000E-004	-5.00000E-004	6.70880E-009	1.90000E-009	2.65170E-009	3.49440E+000	7.72159E+002	7.73927E+002	1.76760E+000	5.63107E-001	7.99800E-001	1.56010E-009	1.88800E-009	4.12300E-010
169	13	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	7.12100E-009	1.70000E-009	3.61670E-009	3.45400E+000	7.63203E+002	7.64791E+002	1.58770E+000	5.65358E-001	7.98200E-001	1.51790E-009	1.90440E-009	6.84000E-010
173	15	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.86570E-009	1.60000E-009	1.18060E-009	3.43620E+000	7.50521E+002	7.52626E+002	2.10510E+000	5.60922E-001	7.97400E-001	1.47810E-009	2.03560E-009	1.33050E-009
177	17	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.59160E-009	1.70000E-009	2.89530E-009	3.43430E+000	7.65733E+002	7.67040E+002	1.30700E+000	5.65062E-001	7.98000E-001	1.58580E-009	2.05200E-009	5.71600E-010
181	19	17	1	1.32000E-002	-3.00000E-004	-5.00000E-004	6.70640E-009	1.50000E-009	2.95150E-009	3.46030E+000	7.61846E+002	7.63330E+002	1.48390E+000	5.68740E-001	7.99100E-001	1.44530E-009	1.85050E-009	1.00260E-009
185	21	17	1	1.32000E-002	-3.00000E-004	-5.00000E-004	5.35950E-009	1.40000E-009	3.65400E-010	3.46590E+000	7.65751E+002	7.67429E+002	1.67820E+000	5.66332E-001	7.98900E-001	1.95830E-009	1.79900E-009	3.47620E-009
189	23	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.36840E-009	1.60000E-009	9.46300E-010	3.46020E+000	7.84698E+002	7.86992E+002	2.29410E+000	5.60976E-001	7.99100E-001	1.35160E-009	1.73340E-009	1.70530E-009
193	23	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.85800E-009	1.70000E-009	9.55700E-010	3.46250E+000	7.87856E+002	7.89812E+002	1.95590E+000	5.59320E-001	7.99400E-001	1.70760E-009	1.82950E-009	1.35860E-009
197	21	19	1	1.31000E-002	-2.00000E-004	-6.00000E-004	5.44380E-009	1.80000E-009	1.99580E-009	3.46850E+000	7.65894E+002	7.67692E+002	1.79790E+000	5.65908E-001	7.99100E-001	1.84120E-009	1.74980E-009	7.40200E-010
201	19	19	1	1.33000E-002	-2.00000E-004	-5.00000E-004	6.51430E-009	1.90000E-009	3.61670E-009	3.46090E+000	7.67405E+002	7.69056E+002	1.65130E+000	5.67759E-001	7.99000E-001	1.73810E-009	1.86460E-009	1.12400E-010
205	17	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.39720E-009	1.80000E-009	3.28880E-009	3.44170E+000	7.60317E+002	7.61865E+002	1.54770E+000	5.69000E-001	7.97100E-001	1.63740E-009	1.61390E-009	7.21500E-010
209	15	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.78610E-009	1.80000E-009	4.96600E-010	3.44100E+000	7.55339E+002	7.56838E+002	1.49910E+000	5.72787E-001	7.97200E-001	1.66310E-009	2.03320E-009	2.81000E-011
213	13	19	1	1.32000E-002	-3.00000E-004	-5.00000E-004	7.39510E-009	1.60000E-009	8.62960E-009	3.45690E+000	7.57504E+002	7.59120E+002	1.61580E+000	5.66715E-001	7.98000E-001	1.48280E-009	1.79900E-009	4.68000E-011
217	11	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.75090E-009	1.70000E-009	9.27600E-010	3.48930E+000	7.72468E+002	7.74094E+002	1.62620E+000	5.64181E-001	7.99200E-001	1.38910E-009	1.75920E-009	1.19930E-009
221	9	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.90270E-009	1.70000E-009	1.78960E-009	3.46800E+000	7.60029E+002	7.61456E+002	1.42730E+000	5.71994E-001	7.99200E-001	1.45470E-009	1.69120E-009	1.15250E-009
225	7	19	1	1.31000E-002	-2.00000E-004	-5.00000E-004	3.81820E-009	1.70000E-009	5.52800E-010	3.47410E+000	7.80970E+002	7.83141E+002	2.17130E+000	5.58003E-001	7.99800E-001	1.47810E-009	1.71230E-009	1.23680E-009
233	7	21	1	1.33000E-002	-3.00000E-004	-6.00000E-004	3.48560E-009	1.70000E-009	4.40400E-010	3.48690E+000	7.76618E+002	7.78410E+002	1.79210E+000	5.55916E-001	8.00600E-001	1.68190E-009	1.63030E-009	1.04940E-009
237	9	21	1	1.32000E-002	-3.00000E-004	-5.00000E-004	4.51620E-009	1.80000E-009	1.57410E-009	3.47130E+000	7.65303E+002	7.66788E+002	1.48480E+000	5.72530E-001	7.99400E-001	1.48980E-009	1.65140E-009	9.27600E-010
241	11	21	1	1.31000E-002	-2.00000E-004	-6.00000E-004	6.50730E-009	1.70000E-009	2.31430E-009	3.48230E+000	7.65013E+002	7.67027E+002	2.01370E+000	5.62975E-001	7.99400E-001	1.86220E-009	1.84350E-009	5.90300E-010
245	13	21	1	1.32000E-002	-2.00000E-004	-6.00000E-004	7.63870E-009	1.70000E-009	3.53240E-009	3.47820E+000	7.63523E+002	7.65003E+002	1.47960E+000	5.70435E-001	7.99800E-001	1.78030E-009	1.82010E-009	1.09630E-009
249	15	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	7.21010E-009	1.70000E-009	1.44290E-009	3.45270E+000	7.63646E+002	7.64939E+002	1.29300E+000	5.64906E-001	7.97300E-001	1.67480E-009	1.75680E-009	8.71400E-010
253	17	21	1	1.31000E-002	-2.00000E-004	-5.00000E-004	6.81420E-009	1.60000E-009	1.08877E-008	3.45780E+000	7.66007E+002	7.67518E+002	1.51010E+000	5.63924E-001	7.99100E-001	1.47810E-009	2.16440E-009	9.65100E-010
257	19	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.69710E-009	1.40000E-009	1.35860E-009	3.46780E+000	7.67052E+002	7.68852E+002	1.80000E+000	5.65614E-001	7.99800E-001	1.47570E-009	1.61390E-009	1.12440E-009
261	21	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.14170E-009	1.70000E-009	5.99700E-010	3.46440E+000	7.71096E+002	7.72673E+002	1.57710E+000	5.67400E-001	7.98900E-001	1.57410E-009	1.82950E-009	1.31180E-009
264	23	21	1	1.31000E-002	-4.00000E-004	-7.00000E-004	3.90490E-009	1.40000E-009	4.12300E-010	3.45950E+000	7.87188E+002	7.89035E+002	1.84650E+000	5.51356E-001	7.99500E-001	1.91850E-009	1.72400E-009	1.31180E-009
268	21	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.57710E-009	1.70000E-009	1.66780E-009	3.45750E+000	7.78035E+002	7.79674E+002	1.63880E+000	5.67717E-001	7.99300E-001	1.73340E-009	1.89270E-009	1.15250E-009
272	19	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.59380E-009	1.90000E-009	2.64230E-009	3.45650E+000	7.63257E+002	7.64848E+002	1.59140E+000	5.68907E-001	7.99700E-001	1.72400E-009	1.98640E-009	1.61160E-009
276	17	23	1	1.31000E-002	-2.00000E-004	-5.00000E-004	6.63850E-009	1.80000E-009	2.48300E-009	3.46010E+000	7.62636E+002	7.64200E+002	1.56430E+000	5.65373E-001	7.98700E-001	1.48980E-009	1.94660E-009	1.87400E-010
280	15	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	7.03670E-009	1.60000E-009	3.46680E-009	3.45940E+000	7.59832E+002	7.61422E+002	1.59000E+000	5.66215E-001	7.99000E-001	1.39610E-009	1.74750E-009	9.08900E-010
284	13	23	1	1.33000E-002	-2.00000E-004	-5.00000E-004	7.02270E-009	1.80000E-009	2.37990E-009	3.47240E+000	7.55268E+002	7.57027E+002	1.75970E+000	5.70583E-001	7.99800E-001	1.62100E-009	1.95830E-009	1.47110E-009
288	11	23	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.13020E-009	1.70000E-009	1.55540E-009	3.47060E+000	7.64397E+002	7.65962E+002	1.56490E+000	5.69379E-001	7.99300E-001	1.49680E-009	2.05900E-009	2.06100E-010
292	9	23	1	1.32000E-002	-3.00000E-004	-5.00000E-004	3.96110E-009	1.60000E-009	1.01190E-009	3.46700E+000	7.76259E+002	7.77790E+002	1.53080E+000	5.65841E-001	7.99300E-001	1.42890E-009	1.99110E-009	1.65850E-009
296	7	23	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.56290E-009	1.80000E-009	2.92340E-009	3.49840E+000	7.59512E+002	7.62618E+002	3.10580E+000	5.60091E-001	8.00700E-001	1.46170E-009	1.83880E-009	5.80900E-010
302	9	25	1	1.31000E-002	-3.00000E-004	-6.00000E-004	4.20700E-009	1.60000E-009	3.56050E-009	3.46740E+000	7.76226E+002	7.78142E+002	1.91590E+000	5.51957E-001	8.00400E-001	1.59050E-009	1.82480E-009	7.40200E-010
306	11	25	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.13000E-009	1.50000E-009	2.67980E-009	3.46440E+000	7.76662E+002	7.78201E+002	1.53840E+000	5.66347E-001	7.99700E-001	1.31650E-009	1.89040E-009	8.52700E-010
310	13	25	1	1.31000E-002	-2.00000E-004	-6.00000E-004	5.68750E-009	1.80000E-009	2.10820E-009	3.46230E+000	7.66040E+002	7.67512E+002	1.47190E+000	5.69770E-001	7.99800E-001	1.54600E-009	1.55300E-009	1.14310E-009
314	15	25	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.33840E-009	1.80000E-009	4.26330E-009	3.45030E+000	7.62730E+002	7.64202E+002	1.47130E+000	5.59577E-001	7.99000E-001	1.71000E-009	1.71470E-009	2.81100E-010
318	17	25	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.82310E-009	1.80000E-009	3.29820E-009	3.45370E+000	7.65546E+002	7.67080E+002	1.53410E+000	5.66219E-001	7.99500E-001	1.45700E-009	1.91380E-009	1.24620E-009
322	19	25	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.28670E-009	1.60000E-009	1.97700E-009	3.45990E+000	7.71319E+002	7.72797E+002	1.47750E+000	5.70109E-001	7.99100E-001	1.43120E-009	1.78490E-009	4.40400E-010
326	21	25	1	1.33000E-002	-4.00000E-004	-6.00000E-004	4.18360E-009	1.80000E-009	2.14570E-009	3.46260E+000	7.81421E+002	7.83387E+002	1.96600E+000	5.52583E-001	7.98900E-001	1.64210E-009	1.89970E-009	6.65300E-010
329	19	27	1	1.33000E-002	-3.00000E-004	-6.00000E-004	4.07120E-009	1.60000E-009	4.64740E-009	3.46720E+000	7.77445E+002	7.79761E+002	2.31650E+000	5.53307E-001	7.98900E-001	1.86460E-009	1.93950E-009	1.50850E-009
332	17	27	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.00090E-009	1.50000E-009	2.50170E-009	3.46090E+000	7.78342E+002	7.80687E+002	2.34550E+000	5.62603E-001	7.99600E-001	1.50850E-009	2.04030E-009	1.14310E-009
336	15	27	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.01960E-009	1.80000E-009	2.68910E-009	3.45270E+000	7.75188E+002	7.77181E+002	1.99240E+000	5.61193E-001	8.00100E-001	1.48040E-009	1.64440E-009	1.56480E-009
340	13	27	1	1.31000E-002	-2.00000E-004	-5.00000E-004	4.42960E-009	1.70000E-009	7.80035E-008	3.46340E+000	7.80066E+002	7.83098E+002	3.03260E+000	5.56849E-001	8.00200E-001	1.45230E-009	1.90440E-009	5.15340E-009
344	11	27	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.94230E-009	1.70000E-009	3.43870E-009	3.47610E+000	7.74017E+002	7.76289E+002	2.27160E+000	5.54002E-001	8.00800E-001	1.62100E-009	1.77790E-009	1.36800E-009

6	18	7	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.57850E-009	1.60000E-009	6.07030E-009	3.47030E+000	7.73959E+002	7.76432E+002	2.47370E+000	5.52372E-001	8.02400E-001	1.66280E-009	1.71660E-009	1.88290E-009
10	16	7	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.14520E-009	1.50000E-009	1.37800E-008	3.44970E+000	7.78463E+002	7.80540E+002	2.07670E+000	5.53768E-001	8.01600E-001	1.48480E-009	1.75880E-009	8.33700E-010
14	14	7	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.89000E-009	1.60000E-009	3.66280E-009	3.45900E+000	7.77930E+002	7.80086E+002	2.15550E+000	5.53891E-001	8.01500E-001	1.76110E-009	1.81970E-009	2.86650E-009
17	12	7	1	1.35000E-002	-2.80000E-003	-3.10000E-003	3.88060E-009	1.70000E-009	1.98600E-009	3.47980E+000	7.72532E+002	7.74400E+002	1.86850E+000	5.55237E-001	8.01100E-001	1.75180E-009	1.83140E-009	1.78920E-009
18	10	7	5	1.01000E-002	-3.00000E-003	-3.30000E-003	3.65340E-009	3.00000E-010	1.41130E-005
19	8	9	5	1.01000E-002	-3.00000E-003	-3.30000E-003	3.66510E-009	7.00000E-010	1.41130E-005
23	10	9	1	1.31000E-002	-2.70000E-003	-3.10000E-003	4.08670E-009	1.80000E-009	2.00470E-009	3.46340E+000	7.78397E+002	7.80739E+002	2.34120E+000	5.53439E-001	8.00600E-001	1.75410E-009	1.75180E-009	1.31150E-009
27	12	9	1	1.31000E-002	-2.80000E-003	-3.00000E-003	4.00940E-009	1.50000E-009	5.36770E-009	3.46240E+000	7.79829E+002	7.81388E+002	1.55900E+000	5.66681E-001	7.99700E-001	1.41690E-009	1.67210E-009	1.59300E-010
31	14	9	1	1.31000E-002	-2.80000E-003	-3.00000E-003	4.86190E-009	1.80000E-009	7.04460E-009	3.45520E+000	7.67567E+002	7.69197E+002	1.63090E+000	5.75537E-001	8.00700E-001	1.63470E-009	1.70730E-009	2.17330E-009
35	16	9	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.77520E-009	1.70000E-009	1.02212E-007	3.45170E+000	7.69317E+002	7.71101E+002	1.78370E+000	5.73673E-001	8.02100E-001	1.50590E-009	1.69560E-009	3.84080E-009
39	18	9	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.07030E-009	1.90000E-009	1.69560E-009	3.46230E+000	7.73967E+002	7.75683E+002	1.71630E+000	5.67972E-001	8.01900E-001	1.66750E-009	1.92980E-009	4.68000E-011
43	20	9	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.70260E-009	1.50000E-009	2.35130E-009	3.44930E+000	7.81952E+002	7.84202E+002	2.25000E+000	5.53762E-001	8.01600E-001	1.40050E-009	1.81970E-009	2.07960E-009
48	22	11	1	1.32000E-002	-2.70000E-003	-3.10000E-003	3.05860E-009	1.60000E-009	1.40500E-010	3.45490E+000	7.80030E+002	7.82058E+002	2.02740E+000	5.53534E-001	8.01800E-001	1.42860E-009	1.71660E-009	2.81000E-010
52	20	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.61830E-009	1.80000E-009	2.22020E-009	3.45250E+000	7.66905E+002	7.68396E+002	1.49130E+000	5.70256E-001	8.01600E-001	1.49880E-009	1.96960E-009	1.78000E-010
56	18	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.57620E-009	1.50000E-009	1.97660E-009	3.45790E+000	7.61227E+002	7.63040E+002	1.81320E+000	5.70045E-001	8.02500E-001	1.38640E-009	1.58080E-009	1.02110E-009
60	16	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.77760E-009	1.60000E-009	9.53640E-009	3.45600E+000	7.63801E+002	7.65234E+002	1.43340E+000	5.69753E-001	8.00900E-001	1.51760E-009	1.74240E-009	1.64870E-009
64	14	11	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.81270E-009	1.40000E-009	3.96260E-009	3.45910E+000	7.60590E+002	7.62560E+002	1.97010E+000	5.72889E-001	7.99800E-001	1.28340E-009	1.68150E-009	1.33960E-009
68	12	11	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.56440E-009	1.70000E-009	4.72130E-009	3.46470E+000	7.64385E+002	7.65812E+002	1.42770E+000	5.74439E-001	8.00000E-001	1.44730E-009	1.79390E-009	1.10540E-009
72	10	11	1	1.32000E-002	-2.60000E-003	-3.00000E-003	4.11710E-009	1.60000E-009	4.28110E-009	3.46650E+000	7.72685E+002	7.74135E+002	1.44960E+000	5.69390E-001	8.00500E-001	1.49420E-009	1.49180E-009	4.77800E-010
76	8	11	1	1.32000E-002	-2.60000E-003	-3.00000E-003	4.64170E-009	2.00000E-009	2.47310E-009	3.48440E+000	7.75266E+002	7.77123E+002	1.85770E+000	5.50392E-001	8.00600E-001	1.79390E-009	1.62760E-009	1.96700E-010
78	6	13	5	1.35000E-002	-3.00000E-003	-3.20000E-003	4.46370E-009	8.00000E-010	1.41020E-005
82	8	13	1	1.31000E-002	-2.80000E-003	-3.00000E-003	3.89230E-009	1.40000E-009	4.70260E-009	3.48480E+000	7.83330E+002	7.85816E+002	2.48540E+000	5.55543E-001	8.01400E-001	1.39350E-009	1.76580E-009	2.07030E-009
86	10	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.43100E-009	1.50000E-009	7.05390E-009	3.47310E+000	7.59135E+002	7.60682E+002	1.54690E+000	5.66834E-001	8.00500E-001	1.61830E-009	1.71660E-009	5.43300E-010
90	12	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.88060E-009	1.90000E-009	6.20150E-009	3.48600E+000	7.55651E+002	7.57507E+002	1.85610E+000	5.71240E-001	8.00300E-001	1.59250E-009	1.59250E-009	1.73300E-009
94	14	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.21080E-009	1.60000E-009	4.40300E-010	3.47330E+000	7.59968E+002	7.61360E+002	1.39280E+000	5.75858E-001	8.00100E-001	1.53400E-009	1.83140E-009	3.37200E-010
98	16	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.17800E-009	1.60000E-009	1.92040E-009	3.46910E+000	7.62942E+002	7.64777E+002	1.83550E+000	5.74715E-001	8.01300E-001	1.52230E-009	1.84080E-009	2.71700E-010
102	18	13	1	1.33000E-002	-2.70000E-003	-3.10000E-003	6.39350E-009	1.50000E-009	7.08858E-008	3.47500E+000	7.67195E+002	7.69092E+002	1.89680E+000	5.63851E-001	8.02000E-001	1.23890E-009	1.75650E-009	1.47070E-009
106	20	13	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.85720E-009	1.70000E-009	3.46600E-010	3.46150E+000	7.60081E+002	7.61624E+002	1.54340E+000	5.61662E-001	8.01500E-001	1.57610E-009	1.80560E-009	5.52700E-010
110	22	13	1	1.33000E-002	-2.70000E-003	-3.00000E-003	4.13120E-009	1.70000E-009	5.71400E-010	3.46910E+000	7.76531E+002	7.78120E+002	1.58890E+000	5.61465E-001	8.01900E-001	1.44500E-009	1.58320E-009	1.21780E-009
116	24	15	1	1.32000E-002	-2.70000E-003	-3.10000E-003	3.43800E-009	1.50000E-009	1.69560E-009	3.46930E+000	7.78252E+002	7.80141E+002	1.88870E+000	5.49787E-001	8.02100E-001	1.34660E-009	1.60420E-009	1.03980E-009
120	22	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.96490E-009	1.60000E-009	1.21780E-009	3.46500E+000	7.71113E+002	7.72494E+002	1.38140E+000	5.68594E-001	8.01900E-001	1.67210E-009	1.79630E-009	1.12410E-009
124	20	15	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.32560E-009	1.70000E-009	6.08900E-010	3.46510E+000	7.56034E+002	7.57778E+002	1.74410E+000	5.62612E-001	8.01700E-001	1.55970E-009	1.67210E-009	1.08670E-009
128	18	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.37480E-009	1.70000E-009	1.24590E-009	3.46720E+000	7.62296E+002	7.63978E+002	1.68170E+000	5.64201E-001	8.01900E-001	1.60420E-009	1.82200E-009	9.08700E-010
132	16	15	1	1.33000E-002	-2.70000E-003	-3.00000E-003	7.05160E-009	1.60000E-009	7.40100E-010	3.44540E+000	7.64334E+002	7.65609E+002	1.27450E+000	5.67508E-001	8.00000E-001	1.66750E-009	1.49650E-009	1.06790E-009
136	14	15	1	1.32000E-002	-2.70000E-003	-3.10000E-003	6.86660E-009	1.70000E-009	1.33960E-009	3.44380E+000	7.64387E+002	7.65797E+002	1.40970E+000	5.66714E-001	8.00100E-001	1.64400E-009	1.76110E-009	1.21780E-009
140	12	15	1	1.31000E-002	-2.70000E-003	-3.00000E-003	7.69330E-009	1.60000E-009	3.85950E-009	3.47200E+000	7.63749E+002	7.65324E+002	1.57420E+000	5.68306E-001	8.00600E-001	1.51290E-009	1.51290E-009	2.16400E-009
144	10	15	1	1.33000E-002	-2.60000E-003	-3.00000E-003	6.03280E-009	1.70000E-009	4.23420E-009	3.47310E+000	7.54786E+002	7.56363E+002	1.57710E+000	5.64658E-001	8.01400E-001	1.66280E-009	1.64870E-009	1.70490E-009
148	8	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.37710E-009	1.90000E-009	3.65340E-009	3.47590E+000	7.73367E+002	7.75034E+002	1.66720E+000	5.67995E-001	8.00700E-001	1.67450E-009	1.51520E-009	4.68400E-010
150	6	15	1	1.35000E-002	-2.90000E-003	-3.20000E-003	3.92270E-009	1.30000E-009	2.07030E-009	3.51850E+000	7.62640E+002	7.65610E+002	2.96980E+000	5.56125E-001	8.02900E-001	1.91340E-009	1.43800E-009	1.09600E-009
154	6	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.40990E-009	1.50000E-009	5.52700E-010	3.51130E+000	7.71585E+002	7.74392E+002	2.80710E+000	5.54031E-001	8.03100E-001	1.99300E-009	1.67210E-009	5.99500E-010
158	8	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.61600E-009	1.50000E-009	2.99800E-010	3.47630E+000	7.69803E+002	7.71661E+002	1.85840E+000	5.70872E-001	8.01800E-001	1.69320E-009	1.74940E-009	1.78000E-010
162	10	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.52460E-009	1.50000E-009	1.44260E-009	3.47090E+000	7.53877E+002	7.55501E+002	1.62430E+000	5.69004E-001	8.01600E-001	1.53400E-009	1.77990E-009	1.85480E-009
166	12	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.67220E-009	1.90000E-009	2.12650E-009	3.46400E+000	7.62481E+002	7.63947E+002	1.46560E+000	5.65082E-001	8.01600E-001	1.66980E-009	1.83840E-009	2.06100E-010
170	14	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.97200E-009	1.70000E-009	3.75000E-011	3.43850E+000	7.62831E+002	7.64300E+002	1.46970E+000	5.69872E-001	7.99800E-001	1.59490E-009	1.70260E-009	1.13350E-009
174	16	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.36770E-009	1.60000E-009	9.27400E-010	3.44090E+000	7.66850E+002	7.68642E+002	1.79230E+000	5.59791E-001	8.00100E-001	1.53400E-009	1.94380E-009	1.03980E-009
178	18	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.77520E-009	1.70000E-009	4.49700E-010	3.45410E+000	7.64984E+002	7.66702E+002	1.71790E+000	5.60039E-001	8.01900E-001	1.77990E-009	1.98360E-009	2.07960E-009
182	20	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.29040E-009	1.40000E-009	1.63000E-009	3.46280E+000	7.66029E+002	7.67721E+002	1.69240E+000	5.64959E-001	8.01700E-001	1.56910E-009	1.72840E-009	1.11480E-009
186	22	17	5	1.32000E-002	-2.70000E-003	-3.00000E-003	4.93210E-009	1.60000E-009	1.41220E-005
190	24	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.07730E-009	1.60000E-009	1.04920E-009	3.44230E+000	7.81128E+002	7.83097E+002	1.96890E+000	5.47561E-001	8.01800E-001	1.53630E-009	1.65580E-009	1.61130E-009
194	24	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.57380E-009	1.80000E-009	1.68620E-009	3.43740E+000	7.80237E+002	7.82186E+002	1.94830E+000	5.49539E-001	8.02000E-001	1.72600E-009	1.61590E-009	1.74240E-009
198	22	19	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.58550E-009	1.80000E-009	8.33700E-010	3.44920E+000	7.73417E+002	7.74931E+002	1.51430E+000	5.68413E-001	8.01700E-001	1.84080E-009	1.74010E-009	1.70490E-009
202	20	19	1	1.33000E-002	-2.60000E-003	-3.00000E-003	6.63710E-009	1.90000E-009	1.00230E-009	3.46660E+000	7.64882E+002	7.66676E+002	1.79450E+000	5.65943E-001	8.01700E-001	1.80560E-009	1.73300E-009	2.19210E-009
206	18	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.56210E-009	1.70000E-009	4.18740E-009	3.46080E+000	7.64619E+002	7.66250E+002	1.63030E+000	5.61556E-001	8.01700E-001	1.66750E-009	1.56440E-009	1.07730E-009
210	16	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.96490E-009	1.80000E-009	7.96300E-010	3.44370E+000	7.60043E+002	7.61249E+002	1.20540E+000	5.69117E-001	7.99100E-001	1.88290E-009	1.89460E-009	1.73300E-009
214	14	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	7.42860E-009	1.60000E-009	1.61130E-009	3.44720E+000	7.61446E+002	7.62758E+002	1.31240E+000	5.68413E-001	7.99500E-001	1.44970E-009	1.62060E-009	9.74200E-010
