Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-170641@CP
Wafer number	09
Date	2025/03/12
Time	17:09:38

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
139	11	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.36890E-009	1.60000E-009	9.08900E-010	3.48120E+000	7.65303E+002	7.67248E+002	1.94450E+000	5.69508E-001	7.99300E-001	1.38440E-009	1.96530E-009	1.54600E-009
143	9	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.32650E-009	1.60000E-009	2.71700E-010	3.47970E+000	7.62471E+002	7.63916E+002	1.44440E+000	5.80932E-001	7.99500E-001	1.41020E-009	1.80600E-009	2.08950E-009
147	7	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.67530E-009	1.90000E-009	5.52800E-010	3.46630E+000	7.81516E+002	7.83305E+002	1.78940E+000	5.60104E-001	7.99500E-001	1.63740E-009	2.04960E-009	9.74500E-010
153	5	17	3	1.33000E-002	0.00000E+000	-5.00000E-004	1.39630E-005
157	7	17	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.51840E-009	1.70000E-009	2.99800E-010	3.47990E+000	7.84490E+002	7.86509E+002	2.01980E+000	5.62358E-001	7.99800E-001	1.55070E-009	1.87160E-009	1.27430E-009
161	9	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.32650E-009	1.50000E-009	3.09200E-010	3.47790E+000	7.58794E+002	7.60347E+002	1.55290E+000	5.83414E-001	7.99800E-001	1.51090E-009	1.79670E-009	1.31180E-009
165	11	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.41340E-009	1.50000E-009	4.96600E-010	3.49440E+000	7.71123E+002	7.73227E+002	2.10410E+000	5.73657E-001	8.00200E-001	1.74280E-009	1.72870E-009	1.17120E-009
169	13	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.23330E-009	1.60000E-009	2.27690E-009	3.45600E+000	7.61699E+002	7.63655E+002	1.95560E+000	5.69554E-001	7.98500E-001	1.47340E-009	2.10350E-009	7.50000E-011
173	15	17	1	1.31000E-002	-2.00000E-004	-5.00000E-004	6.52840E-009	1.50000E-009	3.18570E-009	3.44260E+000	7.50737E+002	7.52701E+002	1.96420E+000	5.58264E-001	7.97700E-001	1.32580E-009	1.79670E-009	9.83800E-010
177	17	17	1	1.31000E-002	-2.00000E-004	-5.00000E-004	6.01310E-009	1.60000E-009	1.93020E-009	3.44050E+000	7.65792E+002	7.67165E+002	1.37210E+000	5.66169E-001	7.98700E-001	1.52960E-009	1.74980E-009	1.26490E-009
181	19	17	1	1.33000E-002	-2.00000E-004	-5.00000E-004	5.85610E-009	1.70000E-009	7.12100E-010	3.45380E+000	7.59645E+002	7.61323E+002	1.67790E+000	5.79110E-001	7.99500E-001	1.52490E-009	2.04030E-009	7.49600E-010
185	21	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.83010E-009	1.50000E-009	4.21600E-010	3.46690E+000	7.64145E+002	7.65823E+002	1.67870E+000	5.77629E-001	7.98700E-001	1.59750E-009	1.85050E-009	2.06140E-009
189	23	17	1	1.32000E-002	-3.00000E-004	-5.00000E-004	3.70580E-009	1.60000E-009	1.03100E-010	3.46230E+000	7.85480E+002	7.86935E+002	1.45500E+000	5.65444E-001	7.99100E-001	1.47810E-009	1.87400E-009	2.03320E-009
193	23	19	1	1.31000E-002	-2.00000E-004	-6.00000E-004	3.62610E-009	1.80000E-009	4.12300E-010	3.46560E+000	7.88988E+002	7.90464E+002	1.47660E+000	5.64001E-001	7.99400E-001	1.56240E-009	1.77790E-009	4.68500E-010
197	21	19	1	1.33000E-002	-2.00000E-004	-5.00000E-004	4.32880E-009	1.70000E-009	4.68500E-010	3.46420E+000	7.67438E+002	7.69280E+002	1.84270E+000	5.76311E-001	7.99100E-001	1.45930E-009	1.89970E-009	1.56480E-009
201	19	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.35480E-009	1.60000E-009	6.46500E-010	3.45480E+000	7.64622E+002	7.66217E+002	1.59490E+000	5.77412E-001	7.99200E-001	1.56240E-009	1.86220E-009	1.86460E-009
205	17	19	1	1.31000E-002	-1.00000E-004	-5.00000E-004	5.83500E-009	1.70000E-009	7.29910E-009	3.43700E+000	7.61295E+002	7.62808E+002	1.51280E+000	5.70884E-001	7.97700E-001	1.43360E-009	2.01920E-009	1.78000E-010
209	15	19	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.12320E-009	1.50000E-009	4.21600E-010	3.44240E+000	7.58815E+002	7.60454E+002	1.63870E+000	5.72413E-001	7.96900E-001	1.31880E-009	2.11520E-009	1.13370E-009
213	13	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.05050E-009	1.50000E-009	1.48417E-008	3.45570E+000	7.62154E+002	7.63784E+002	1.63030E+000	5.74044E-001	7.98500E-001	1.27190E-009	1.96300E-009	1.03100E-010
217	11	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	5.40870E-009	1.70000E-009	3.09200E-010	3.49370E+000	7.68293E+002	7.70845E+002	2.55280E+000	5.75597E-001	7.99600E-001	1.61160E-009	1.73810E-009	9.93200E-010
221	9	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.24690E-009	1.70000E-009	1.00260E-009	3.47480E+000	7.60687E+002	7.62233E+002	1.54540E+000	5.82550E-001	7.99600E-001	1.33520E-009	1.84120E-009	2.04260E-009
225	7	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.36140E-009	1.70000E-009	3.56100E-010	3.47340E+000	7.80618E+002	7.82215E+002	1.59700E+000	5.65096E-001	7.99800E-001	1.51790E-009	1.82010E-009	1.78030E-009
233	7	21	1	1.32000E-002	-3.00000E-004	-5.00000E-004	3.05220E-009	1.50000E-009	2.34200E-010	3.49140E+000	7.77326E+002	7.79356E+002	2.02990E+000	5.62994E-001	8.00500E-001	1.39840E-009	1.78730E-009	1.07750E-009
237	9	21	1	1.31000E-002	-3.00000E-004	-5.00000E-004	4.28670E-009	1.50000E-009	9.18200E-010	3.47800E+000	7.65020E+002	7.66557E+002	1.53680E+000	5.81330E-001	7.99500E-001	1.63030E-009	1.72400E-009	1.05880E-009
241	11	21	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.85850E-009	1.70000E-009	1.85520E-009	3.48520E+000	7.58156E+002	7.60059E+002	1.90300E+000	5.76941E-001	7.99800E-001	1.53430E-009	1.88330E-009	1.40500E-010
245	13	21	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.28950E-009	1.50000E-009	2.85780E-009	3.47130E+000	7.58494E+002	7.60121E+002	1.62700E+000	5.82009E-001	8.00100E-001	1.40310E-009	1.79430E-009	1.21810E-009
249	15	21	1	1.33000E-002	-2.00000E-004	-5.00000E-004	6.17470E-009	1.70000E-009	1.08221E-008	3.45220E+000	7.61715E+002	7.63466E+002	1.75150E+000	5.77455E-001	7.98400E-001	1.33520E-009	2.19020E-009	0.00000E+000
253	17	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.07630E-009	1.40000E-009	1.11500E-009	3.45440E+000	7.65611E+002	7.67149E+002	1.53840E+000	5.74585E-001	7.99400E-001	1.22980E-009	1.89500E-009	1.08690E-009
257	19	21	1	1.31000E-002	-2.00000E-004	-6.00000E-004	5.62420E-009	1.50000E-009	2.06100E-010	3.46770E+000	7.62235E+002	7.63908E+002	1.67260E+000	5.78393E-001	8.00000E-001	1.50620E-009	1.94420E-009	1.65850E-009
261	21	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.51620E-009	1.60000E-009	9.18200E-010	3.46450E+000	7.78088E+002	7.79804E+002	1.71550E+000	5.75307E-001	7.99100E-001	1.50150E-009	1.86930E-009	1.33050E-009
264	23	21	1	1.31000E-002	-5.00000E-004	-7.00000E-004	3.60030E-009	1.50000E-009	8.05800E-010	3.45950E+000	7.89168E+002	7.91077E+002	1.90890E+000	5.56407E-001	7.99600E-001	1.73340E-009	1.75680E-009	2.18320E-009
268	21	23	1	1.33000E-002	-3.00000E-004	-6.00000E-004	3.72450E-009	1.60000E-009	3.65400E-010	3.46370E+000	7.80901E+002	7.82398E+002	1.49690E+000	5.73737E-001	7.99700E-001	1.73580E-009	2.08010E-009	3.37300E-010
272	19	23	1	1.31000E-002	-2.00000E-004	-6.00000E-004	4.94020E-009	1.50000E-009	8.52700E-010	3.46110E+000	7.69118E+002	7.71173E+002	2.05560E+000	5.77800E-001	8.00200E-001	1.28130E-009	1.76850E-009	1.04000E-009
276	17	23	1	1.33000E-002	-2.00000E-004	-5.00000E-004	5.52350E-009	1.50000E-009	9.65100E-010	3.46050E+000	7.64341E+002	7.65862E+002	1.52160E+000	5.74411E-001	7.99200E-001	1.51560E-009	2.00980E-009	5.06000E-010
280	15	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.88890E-009	1.50000E-009	1.93020E-009	3.46460E+000	7.59585E+002	7.61045E+002	1.46040E+000	5.76967E-001	7.99200E-001	1.38440E-009	1.90440E-009	4.49700E-010
284	13	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.78350E-009	1.60000E-009	1.44290E-009	3.46800E+000	7.58667E+002	7.60427E+002	1.75960E+000	5.79175E-001	8.00000E-001	1.30240E-009	1.91850E-009	7.49600E-010
288	11	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.35250E-009	1.50000E-009	1.26490E-009	3.47320E+000	7.64233E+002	7.65845E+002	1.61120E+000	5.81088E-001	7.99400E-001	1.22510E-009	1.88800E-009	1.08690E-009
292	9	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.72680E-009	1.40000E-009	4.59100E-010	3.46510E+000	7.76415E+002	7.77878E+002	1.46360E+000	5.71635E-001	7.99300E-001	1.45930E-009	1.92780E-009	1.04940E-009
296	7	23	1	1.31000E-002	-2.00000E-004	-6.00000E-004	2.97490E-009	1.70000E-009	5.15340E-009	3.50890E+000	7.56763E+002	7.59402E+002	2.63850E+000	5.71852E-001	8.00500E-001	1.41020E-009	1.75450E-009	4.02900E-010
302	9	25	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.74790E-009	1.70000E-009	5.81860E-009	3.47810E+000	7.78116E+002	7.80209E+002	2.09330E+000	5.60833E-001	7.99800E-001	1.49920E-009	1.77090E-009	7.40200E-010
306	11	25	1	1.32000E-002	-3.00000E-004	-6.00000E-004	4.40610E-009	1.50000E-009	5.28460E-009	3.46940E+000	7.82220E+002	7.83462E+002	1.24180E+000	5.71192E-001	7.99700E-001	1.39140E-009	1.74510E-009	4.77900E-010
310	13	25	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.06910E-009	1.70000E-009	1.63970E-009	3.46830E+000	7.66626E+002	7.68315E+002	1.68960E+000	5.80876E-001	8.00000E-001	1.78490E-009	1.64910E-009	7.87100E-010
314	15	25	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.76450E-009	1.60000E-009	2.32370E-009	3.45250E+000	7.62343E+002	7.63875E+002	1.53170E+000	5.72744E-001	7.99100E-001	1.82480E-009	1.87400E-009	9.27600E-010
318	17	25	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.07590E-009	1.60000E-009	4.68000E-011	3.45840E+000	7.69873E+002	7.71667E+002	1.79380E+000	5.77916E-001	7.99800E-001	1.63270E-009	1.77560E-009	1.14310E-009
322	19	25	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.95170E-009	1.60000E-009	3.84200E-010	3.46430E+000	7.76127E+002	7.77572E+002	1.44420E+000	5.75951E-001	7.99400E-001	1.56710E-009	2.02390E-009	3.74800E-010
326	21	25	1	1.34000E-002	-3.00000E-004	-7.00000E-004	3.96580E-009	1.60000E-009	5.80900E-010	3.46370E+000	7.83487E+002	7.85409E+002	1.92180E+000	5.57612E-001	7.99100E-001	1.62800E-009	1.92550E-009	1.38670E-009
329	19	27	1	1.34000E-002	-3.00000E-004	-6.00000E-004	3.74090E-009	1.70000E-009	7.30800E-010	3.47000E+000	7.78997E+002	7.81147E+002	2.15020E+000	5.60560E-001	7.99600E-001	1.70530E-009	1.88330E-009	2.23940E-009
332	17	27	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.46210E-009	1.60000E-009	1.55540E-009	3.46630E+000	7.83050E+002	7.84869E+002	1.81910E+000	5.66612E-001	8.00000E-001	1.57180E-009	1.90680E-009	1.28370E-009
336	15	27	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.77840E-009	1.60000E-009	2.21130E-009	3.45820E+000	7.77882E+002	7.79805E+002	1.92270E+000	5.67141E-001	8.00300E-001	1.48510E-009	1.75450E-009	1.35860E-009
340	13	27	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.97510E-009	1.70000E-009	9.46300E-010	3.46560E+000	7.84223E+002	7.86758E+002	2.53520E+000	5.61702E-001	8.00300E-001	1.43590E-009	1.78260E-009	1.33990E-009
344	11	27	1	1.33000E-002	-2.00000E-004	-5.00000E-004	3.50900E-009	1.70000E-009	2.35180E-009	3.48100E+000	7.78041E+002	7.80182E+002	2.14180E+000	5.61087E-001	8.00800E-001	1.58350E-009	2.13400E-009	3.09200E-010

6	18	7	1	1.32000E-002	-2.80000E-003	-3.10000E-003	3.19910E-009	1.80000E-009	3.08200E-009	3.48270E+000	7.71323E+002	7.73217E+002	1.89400E+000	5.65042E-001	8.02600E-001	1.48240E-009	1.87360E-009	1.20840E-009
10	16	7	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.20140E-009	1.80000E-009	2.97890E-009	3.45140E+000	7.76849E+002	7.78549E+002	1.70060E+000	5.63261E-001	8.02100E-001	1.60190E-009	2.06090E-009	1.44260E-009
14	14	7	1	1.31000E-002	-2.70000E-003	-3.00000E-003	3.95550E-009	1.60000E-009	7.15700E-009	3.46570E+000	7.76267E+002	7.78424E+002	2.15760E+000	5.62349E-001	8.02000E-001	1.60190E-009	1.98360E-009	1.50820E-009
17	12	7	1	1.35000E-002	-2.80000E-003	-3.10000E-003	3.48250E-009	1.70000E-009	3.56000E-010	3.48520E+000	7.70063E+002	7.71697E+002	1.63340E+000	5.62700E-001	8.03000E-001	2.24120E-009	1.90170E-009	6.46400E-010
18	10	7	5	1.01000E-002	-3.00000E-003	-3.30000E-003	4.15690E-009	4.00000E-010	1.41150E-005
19	8	9	5	1.02000E-002	-3.00000E-003	-3.30000E-003	3.91810E-009	7.00000E-010	1.41150E-005
23	10	9	1	1.32000E-002	-2.80000E-003	-3.00000E-003	3.58320E-009	1.80000E-009	5.67690E-009	3.46710E+000	7.79116E+002	7.81218E+002	2.10150E+000	5.53591E-001	8.02000E-001	1.89460E-009	1.95080E-009	1.92980E-009
27	12	9	1	1.32000E-002	-2.80000E-003	-3.10000E-003	4.21550E-009	1.60000E-009	4.29040E-009	3.46280E+000	7.74631E+002	7.76084E+002	1.45250E+000	5.72601E-001	8.01200E-001	1.72370E-009	1.60420E-009	1.48010E-009
31	14	9	1	1.33000E-002	-2.70000E-003	-3.00000E-003	4.39350E-009	1.60000E-009	4.29980E-009	3.46650E+000	7.62282E+002	7.63913E+002	1.63090E+000	5.83103E-001	8.02300E-001	1.69320E-009	1.66040E-009	8.05600E-010
35	16	9	5	1.33000E-002	-2.80000E-003	-3.00000E-003	4.90400E-009	1.90000E-009	4.45512E-007
39	18	9	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.39580E-009	1.80000E-009	3.13820E-009	3.46870E+000	7.70788E+002	7.72502E+002	1.71350E+000	5.76673E-001	8.01900E-001	1.83610E-009	1.96250E-009	1.51760E-009
43	20	9	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.70030E-009	1.40000E-009	4.81500E-009	3.45420E+000	7.79627E+002	7.82660E+002	3.03320E+000	5.59743E-001	8.01000E-001	1.55740E-009	1.88060E-009	5.80800E-010
48	22	11	1	1.32000E-002	-2.70000E-003	-3.10000E-003	3.65110E-009	1.80000E-009	2.96020E-009	3.45810E+000	7.79003E+002	7.81029E+002	2.02610E+000	5.53781E-001	8.01000E-001	1.73070E-009	1.84540E-009	2.15500E-010
52	20	11	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.39110E-009	1.80000E-009	4.31850E-009	3.45750E+000	7.68468E+002	7.70033E+002	1.56450E+000	5.78335E-001	8.01300E-001	1.60660E-009	1.61130E-009	1.40520E-009
56	18	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.16870E-009	1.90000E-009	2.98830E-009	3.47150E+000	7.64286E+002	7.65906E+002	1.62030E+000	5.79911E-001	8.02300E-001	1.54100E-009	1.69560E-009	1.49900E-010
60	16	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.69790E-009	1.60000E-009	2.88530E-009	3.46030E+000	7.54511E+002	7.55981E+002	1.47050E+000	5.83624E-001	8.01400E-001	1.65340E-009	1.70020E-009	1.72370E-009
64	14	11	1	1.33000E-002	-2.70000E-003	-3.00000E-003	5.65340E-009	1.80000E-009	1.35739E-007	3.46400E+000	7.50113E+002	7.51659E+002	1.54570E+000	5.84543E-001	8.01700E-001	1.65110E-009	1.80560E-009	5.90200E-010
68	12	11	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.29510E-009	1.80000E-009	4.19680E-009	3.46910E+000	7.58341E+002	7.59924E+002	1.58310E+000	5.84710E-001	8.01800E-001	1.19440E-009	1.73770E-009	1.03050E-009
72	10	11	1	1.32000E-002	-2.60000E-003	-3.00000E-003	4.09140E-009	1.60000E-009	2.82910E-009	3.47300E+000	7.73971E+002	7.75396E+002	1.42510E+000	5.72962E-001	8.01900E-001	1.49180E-009	1.83610E-009	3.18500E-010
76	8	11	1	1.32000E-002	-2.70000E-003	-3.10000E-003	3.61830E-009	1.60000E-009	5.77050E-009	3.48870E+000	7.76108E+002	7.77981E+002	1.87310E+000	5.56795E-001	8.01300E-001	1.96250E-009	1.85480E-009	1.03000E-010
78	6	13	5	1.35000E-002	-3.00000E-003	-3.30000E-003	3.78460E-009	5.00000E-010	1.41150E-005
82	8	13	1	1.33000E-002	-2.80000E-003	-3.00000E-003	3.71670E-009	1.60000E-009	1.43330E-009	3.48210E+000	7.85139E+002	7.87114E+002	1.97440E+000	5.60304E-001	8.01900E-001	1.78220E-009	1.82910E-009	1.02110E-009
86	10	13	1	1.32000E-002	-2.80000E-003	-3.00000E-003	4.84310E-009	1.80000E-009	2.57610E-009	3.48040E+000	7.61220E+002	7.63341E+002	2.12100E+000	5.73067E-001	8.01700E-001	1.88290E-009	1.68850E-009	5.71400E-010
90	12	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.67450E-009	1.70000E-009	4.42160E-009	3.48500E+000	7.46650E+002	7.48416E+002	1.76680E+000	5.81601E-001	8.01700E-001	1.75650E-009	1.79160E-009	6.08900E-010
94	14	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.29750E-009	1.90000E-009	5.36770E-009	3.46690E+000	7.53209E+002	7.54563E+002	1.35360E+000	5.86950E-001	8.01500E-001	1.54570E-009	1.73770E-009	1.88290E-009
98	16	13	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.98130E-009	1.80000E-009	7.82210E-009	3.46920E+000	7.60329E+002	7.62114E+002	1.78510E+000	5.84371E-001	8.02100E-001	2.06320E-009	1.79860E-009	2.23890E-009
102	18	13	1	1.33000E-002	-2.70000E-003	-3.00000E-003	5.74710E-009	1.80000E-009	2.32320E-009	3.49210E+000	7.68209E+002	7.70340E+002	2.13070E+000	5.76351E-001	8.02100E-001	1.46610E-009	1.96960E-009	1.83610E-009
106	20	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.80570E-009	1.80000E-009	1.26460E-009	3.47540E+000	7.60074E+002	7.61509E+002	1.43470E+000	5.74767E-001	8.01500E-001	1.78690E-009	1.91340E-009	1.67680E-009
110	22	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.07500E-009	1.60000E-009	1.66750E-009	3.46990E+000	7.76848E+002	7.78240E+002	1.39260E+000	5.63804E-001	8.01500E-001	1.47540E-009	2.01640E-009	2.90400E-010
116	24	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.15220E-009	1.70000E-009	1.43330E-009	3.47460E+000	7.76873E+002	7.78663E+002	1.79010E+000	5.51167E-001	8.01800E-001	1.49880E-009	1.65810E-009	1.78000E-010
120	22	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.97430E-009	2.00000E-009	9.83600E-010	3.46900E+000	7.74659E+002	7.76223E+002	1.56320E+000	5.73914E-001	8.01500E-001	1.68620E-009	1.85250E-009	2.90400E-010
124	20	15	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.33730E-009	1.70000E-009	1.55500E-009	3.46600E+000	7.54895E+002	7.56754E+002	1.85940E+000	5.73967E-001	8.01800E-001	1.27400E-009	1.91340E-009	3.74700E-010
128	18	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.46380E-009	1.80000E-009	1.12410E-009	3.46890E+000	7.62373E+002	7.64136E+002	1.76270E+000	5.73342E-001	8.02100E-001	1.68150E-009	1.90170E-009	2.29510E-009
132	16	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.53870E-009	1.40000E-009	6.37000E-010	3.45500E+000	7.63716E+002	7.65265E+002	1.54960E+000	5.71311E-001	8.00400E-001	1.48480E-009	1.86650E-009	2.49180E-009
136	14	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.58080E-009	1.70000E-009	6.93200E-010	3.42680E+000	7.60491E+002	7.61870E+002	1.37980E+000	5.74313E-001	8.00400E-001	1.44030E-009	1.92740E-009	8.89900E-010
140	12	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.42860E-009	1.50000E-009	1.92040E-009	3.47320E+000	7.56973E+002	7.58569E+002	1.59650E+000	5.79895E-001	8.01600E-001	1.43330E-009	1.75180E-009	1.04920E-009
144	10	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.48250E-009	1.70000E-009	9.64900E-010	3.47430E+000	7.50020E+002	7.51649E+002	1.62870E+000	5.79124E-001	8.02100E-001	1.62060E-009	1.76580E-009	9.37000E-011
148	8	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.11950E-009	1.90000E-009	7.02600E-010	3.48430E+000	7.73618E+002	7.75470E+002	1.85230E+000	5.74613E-001	8.02100E-001	1.62060E-009	1.91340E-009	1.62060E-009
150	6	15	1	1.35000E-002	-2.90000E-003	-3.10000E-003	3.59960E-009	1.40000E-009	4.19680E-009	3.51360E+000	7.58463E+002	7.60697E+002	2.23430E+000	5.67214E-001	8.03100E-001	1.63700E-009	1.84780E-009	4.49700E-010
154	6	17	1	1.33000E-002	-2.80000E-003	-3.10000E-003	4.61830E-009	1.70000E-009	1.56440E-009	3.51470E+000	7.72737E+002	7.74686E+002	1.94910E+000	5.61567E-001	8.03500E-001	1.67450E-009	1.80100E-009	1.60190E-009
158	8	17	1	1.32000E-002	-2.80000E-003	-3.00000E-003	4.00240E-009	1.80000E-009	4.59000E-010	3.47790E+000	7.67919E+002	7.69619E+002	1.69990E+000	5.79161E-001	8.02200E-001	1.66280E-009	1.79390E-009	1.29280E-009
162	10	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.57850E-009	1.50000E-009	1.75180E-009	3.47670E+000	7.50748E+002	7.52210E+002	1.46190E+000	5.83582E-001	8.01900E-001	1.59020E-009	1.60190E-009	1.30210E-009
166	12	17	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.30680E-009	1.60000E-009	1.09600E-009	3.46340E+000	7.59213E+002	7.60766E+002	1.55250E+000	5.75538E-001	8.02100E-001	1.84780E-009	1.71430E-009	1.47070E-009
170	14	17	1	1.32000E-002	-2.70000E-003	-3.10000E-003	6.58550E-009	1.80000E-009	3.84080E-009	3.44350E+000	7.59272E+002	7.60788E+002	1.51650E+000	5.70601E-001	7.99700E-001	1.61360E-009	1.97190E-009	1.70490E-009
174	16	17	1	1.31000E-002	-2.70000E-003	-3.00000E-003	6.24360E-009	1.40000E-009	1.92040E-009	3.44300E+000	7.67542E+002	7.69173E+002	1.63110E+000	5.53778E-001	8.00500E-001	1.38880E-009	1.68150E-009	1.46140E-009
178	18	17	1	1.31000E-002	-2.60000E-003	-3.00000E-003	6.14520E-009	1.60000E-009	2.02340E-009	3.45180E+000	7.65065E+002	7.66818E+002	1.75300E+000	5.68741E-001	8.02100E-001	1.61590E-009	1.73770E-009	1.16160E-009
182	20	17	1	1.33000E-002	-2.70000E-003	-3.00000E-003	5.63940E-009	1.70000E-009	7.49000E-011	3.46840E+000	7.64110E+002	7.66184E+002	2.07390E+000	5.77281E-001	8.01700E-001	1.70960E-009	1.84080E-009	1.45200E-009
186	22	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.18500E-009	1.40000E-009	5.15200E-010	3.46710E+000	7.73150E+002	7.74641E+002	1.49110E+000	5.76958E-001	8.01700E-001	1.53870E-009	1.66040E-009	4.02800E-010
190	24	17	1	1.32000E-002	-2.80000E-003	-3.00000E-003	3.72600E-009	1.60000E-009	1.07730E-009	3.46380E+000	7.81746E+002	7.83694E+002	1.94770E+000	5.53347E-001	8.01900E-001	1.64640E-009	1.80560E-009	3.65300E-010
194	24	19	1	1.31000E-002	-2.80000E-003	-3.00000E-003	3.63470E-009	1.90000E-009	9.83600E-010	3.44010E+000	7.81520E+002	7.83406E+002	1.88530E+000	5.57545E-001	8.02300E-001	1.60660E-009	1.59020E-009	1.67680E-009
198	22	19	1	1.33000E-002	-2.70000E-003	-3.00000E-003	3.93680E-009	1.60000E-009	1.22720E-009	3.44730E+000	7.77073E+002	7.78727E+002	1.65430E+000	5.76021E-001	8.01600E-001	1.49180E-009	1.75880E-009	5.71400E-010
202	20	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.24360E-009	1.70000E-009	2.24800E-010	3.45900E+000	7.63460E+002	7.65228E+002	1.76840E+000	5.76969E-001	8.01900E-001	1.74940E-009	1.83370E-009	8.99300E-010
206	18	19	1	1.31000E-002	-2.60000E-003	-3.00000E-003	6.17570E-009	1.60000E-009	3.46600E-010	3.46500E+000	7.66466E+002	7.68468E+002	2.00230E+000	5.71474E-001	8.02300E-001	1.60890E-009	1.81970E-009	2.06090E-009
210	16	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.96960E-009	1.40000E-009	1.27400E-009	3.43950E+000	7.64006E+002	7.65493E+002	1.48700E+000	5.69263E-001	7.99200E-001	1.38170E-009	1.98130E-009	1.29280E-009
214	14	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.35370E-009	1.50000E-009	1.90170E-009	3.44380E+000	7.61057E+002	7.62507E+002	1.45040E+000	5.72089E-001	7.99600E-001	1.44730E-009	1.87590E-009	7.30700E-010
218	12	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.45670E-009	1.60000E-009	6.37000E-010	3.47580E+000	7.56264E+002	7.57722E+002	1.45800E+000	5.80450E-001	8.02100E-001	1.74010E-009	1.53630E-009	3.84100E-010
222	10	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.62070E-009	1.60000E-009	2.34190E-009	3.48380E+000	7.46697E+002	7.48280E+002	1.58370E+000	5.85001E-001	8.02500E-001	1.38880E-009	1.74240E-009	5.24600E-010
226	8	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.87360E-009	1.80000E-009	1.96720E-009	3.47880E+000	7.66829E+002	7.68392E+002	1.56290E+000	5.79488E-001	8.02200E-001	1.72370E-009	1.68850E-009	3.74700E-010
