Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-165834@CP
Wafer number	07
Date	2025/03/12
Time	17:01:32

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
127	17	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.38790E-009	1.70000E-009	1.59300E-010	3.44300E+000	7.59551E+002	7.61061E+002	1.51000E+000	5.70211E-001	7.97500E-001	1.43360E-009	1.97940E-009	1.25560E-009
131	15	15	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.34800E-009	1.60000E-009	1.27430E-009	3.43780E+000	7.60922E+002	7.62457E+002	1.53440E+000	5.72319E-001	7.97400E-001	1.56940E-009	1.74980E-009	1.80840E-009
135	13	15	1	1.31000E-002	-2.00000E-004	-5.00000E-004	6.31520E-009	1.80000E-009	1.16190E-009	3.35010E+000	7.64340E+002	7.66140E+002	1.80000E+000	5.68587E-001	7.96400E-001	1.41950E-009	1.93950E-009	1.05880E-009
139	11	15	1	1.31000E-002	-1.00000E-004	-5.00000E-004	5.64530E-009	1.60000E-009	2.08950E-009	3.48380E+000	7.76181E+002	7.78012E+002	1.83060E+000	5.59891E-001	7.97700E-001	1.57410E-009	1.96060E-009	2.24900E-010
143	9	15	1	1.32000E-002	-1.00000E-004	-5.00000E-004	4.62630E-009	1.70000E-009	3.98220E-009	3.45900E+000	7.65448E+002	7.66877E+002	1.42900E+000	5.68457E-001	7.97900E-001	1.54840E-009	1.89740E-009	6.27800E-010
147	7	15	1	1.33000E-002	-2.00000E-004	-5.00000E-004	3.97980E-009	1.60000E-009	2.85780E-009	3.46640E+000	7.80395E+002	7.82288E+002	1.89230E+000	5.57035E-001	7.97900E-001	1.61630E-009	1.93720E-009	3.65400E-010
153	5	17	3	1.32000E-002	4.00000E-004	-6.00000E-004	1.39630E-005
157	7	17	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.39420E-009	1.60000E-009	1.25560E-009	3.47180E+000	7.81657E+002	7.83722E+002	2.06480E+000	5.59758E-001	7.99100E-001	1.45700E-009	1.88100E-009	8.43000E-011
161	9	17	1	1.32000E-002	-3.00000E-004	-5.00000E-004	4.39440E-009	1.60000E-009	1.44290E-009	3.46330E+000	7.56272E+002	7.57948E+002	1.67560E+000	5.75281E-001	7.99000E-001	1.71700E-009	1.85760E-009	1.33990E-009
165	11	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.20050E-009	1.80000E-009	2.05200E-009	3.48650E+000	7.71554E+002	7.73197E+002	1.64210E+000	5.64321E-001	7.99300E-001	1.55540E-009	1.67020E-009	1.45230E-009
169	13	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.26140E-009	1.80000E-009	2.72660E-009	3.44310E+000	7.61276E+002	7.63285E+002	2.00830E+000	5.68364E-001	7.97200E-001	1.54370E-009	1.65140E-009	1.09630E-009
173	15	17	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.55650E-009	1.70000E-009	1.76150E-009	3.31680E+000	7.47874E+002	7.50591E+002	2.71760E+000	5.62424E-001	7.96900E-001	1.31650E-009	1.85520E-009	1.13370E-009
177	17	17	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.34800E-009	1.80000E-009	1.45230E-009	3.43380E+000	7.60214E+002	7.61710E+002	1.49590E+000	5.71950E-001	7.97100E-001	1.68660E-009	1.73580E-009	1.58350E-009
181	19	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.06690E-009	1.60000E-009	1.04940E-009	3.45040E+000	7.65482E+002	7.67136E+002	1.65440E+000	5.68096E-001	7.97300E-001	1.33750E-009	1.90910E-009	2.19250E-009
185	21	17	1	1.31000E-002	-1.00000E-004	-5.00000E-004	5.14170E-009	1.70000E-009	8.43300E-010	3.46020E+000	7.68566E+002	7.70352E+002	1.78610E+000	5.67139E-001	7.97900E-001	1.37970E-009	1.89970E-009	1.54600E-009
189	23	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.70810E-009	1.60000E-009	1.81770E-009	3.46250E+000	7.88812E+002	7.90142E+002	1.33010E+000	5.61211E-001	7.98600E-001	1.64440E-009	1.86460E-009	8.33900E-010
193	23	19	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.44110E-009	1.80000E-009	1.40550E-009	3.46930E+000	7.89537E+002	7.90948E+002	1.41110E+000	5.61452E-001	7.97700E-001	1.67950E-009	1.86930E-009	9.27600E-010
197	21	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.72240E-009	1.60000E-009	1.21800E-010	3.32640E+000	7.72031E+002	7.73655E+002	1.62380E+000	5.66139E-001	7.96500E-001	1.48750E-009	1.93020E-009	1.26490E-009
201	19	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.01540E-009	1.70000E-009	9.08900E-010	3.37390E+000	7.70945E+002	7.72380E+002	1.43510E+000	5.70186E-001	7.96500E-001	1.53430E-009	1.71470E-009	9.65100E-010
205	17	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.04350E-009	1.90000E-009	1.31180E-009	3.43390E+000	7.61628E+002	7.63076E+002	1.44780E+000	5.72383E-001	7.96900E-001	1.67950E-009	1.84350E-009	1.78960E-009
209	15	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.26140E-009	1.70000E-009	4.21600E-010	3.40960E+000	7.54828E+002	7.56516E+002	1.68780E+000	5.73987E-001	7.97700E-001	1.41480E-009	2.01220E-009	2.19250E-009
213	13	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.66430E-009	1.90000E-009	8.62000E-010	3.44980E+000	7.58977E+002	7.60577E+002	1.59920E+000	5.70338E-001	7.97500E-001	1.68420E-009	1.92780E-009	3.93500E-010
217	11	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.06690E-009	1.60000E-009	4.46940E-009	3.48270E+000	7.71164E+002	7.72916E+002	1.75190E+000	5.66860E-001	7.97700E-001	1.47570E-009	1.97000E-009	4.77900E-010
221	9	19	1	1.33000E-002	-1.00000E-004	-5.00000E-004	4.62160E-009	1.80000E-009	5.36890E-009	3.46270E+000	7.57690E+002	7.59293E+002	1.60310E+000	5.74232E-001	7.98400E-001	1.35630E-009	1.82950E-009	1.09630E-009
225	7	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.70810E-009	1.80000E-009	4.50690E-009	3.46670E+000	7.78649E+002	7.80838E+002	2.18870E+000	5.60302E-001	7.99100E-001	1.50150E-009	2.02620E-009	3.65400E-010
233	7	21	1	1.31000E-002	-3.00000E-004	-6.00000E-004	3.05460E-009	1.70000E-009	1.02130E-009	3.48070E+000	7.73439E+002	7.74995E+002	1.55520E+000	5.61941E-001	7.97900E-001	1.57650E-009	1.85760E-009	5.24700E-010
237	9	21	1	1.33000E-002	-3.00000E-004	-6.00000E-004	4.62630E-009	1.50000E-009	5.43450E-009	3.46480E+000	7.60497E+002	7.62059E+002	1.56200E+000	5.76318E-001	7.97700E-001	1.48040E-009	1.71700E-009	1.33990E-009
241	11	21	1	1.32000E-002	-3.00000E-004	-5.00000E-004	6.05050E-009	1.70000E-009	1.03070E-009	3.47410E+000	7.64894E+002	7.66763E+002	1.86940E+000	5.66462E-001	7.97700E-001	1.71000E-009	2.09410E-009	6.93400E-010
245	13	21	1	1.32000E-002	-3.00000E-004	-5.00000E-004	6.76030E-009	1.70000E-009	2.53000E-010	3.46790E+000	7.61884E+002	7.63703E+002	1.81880E+000	5.76033E-001	7.98000E-001	1.38200E-009	1.67950E-009	1.10560E-009
249	15	21	1	1.31000E-002	-2.00000E-004	-5.00000E-004	6.74860E-009	1.60000E-009	1.04000E-009	3.44120E+000	7.61094E+002	7.62723E+002	1.62880E+000	5.70818E-001	7.97400E-001	1.59520E-009	1.78490E-009	1.38670E-009
253	17	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.17230E-009	1.90000E-009	6.84000E-010	3.44270E+000	7.64731E+002	7.66222E+002	1.49140E+000	5.73242E-001	7.97900E-001	1.71700E-009	1.84820E-009	6.09000E-010
257	19	21	1	1.32000E-002	-3.00000E-004	-5.00000E-004	5.79760E-009	1.60000E-009	3.18600E-010	3.43310E+000	7.70166E+002	7.71745E+002	1.57910E+000	5.69804E-001	7.97300E-001	1.23210E-009	1.91380E-009	8.90100E-010
261	21	21	1	1.32000E-002	-3.00000E-004	-5.00000E-004	4.22580E-009	1.60000E-009	3.75000E-011	3.46620E+000	7.77762E+002	7.79467E+002	1.70480E+000	5.68559E-001	7.96400E-001	1.60460E-009	1.75220E-009	9.93200E-010
264	23	21	1	1.31000E-002	-4.00000E-004	-7.00000E-004	3.84160E-009	1.50000E-009	1.01190E-009	3.46080E+000	7.88891E+002	7.90654E+002	1.76270E+000	5.55169E-001	7.96600E-001	1.80130E-009	1.72400E-009	1.08690E-009
268	21	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.93060E-009	1.80000E-009	8.80800E-010	3.45800E+000	7.79338E+002	7.80920E+002	1.58230E+000	5.71335E-001	7.96400E-001	1.65380E-009	2.01450E-009	1.61160E-009
272	19	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.90740E-009	1.60000E-009	6.56000E-011	3.45350E+000	7.67053E+002	7.68615E+002	1.56230E+000	5.71573E-001	7.97400E-001	1.46400E-009	1.75920E-009	1.14310E-009
276	17	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.75070E-009	1.70000E-009	7.50000E-011	3.46130E+000	7.62218E+002	7.63767E+002	1.54840E+000	5.78692E-001	7.97700E-001	1.75920E-009	1.84820E-009	1.63030E-009
280	15	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.34100E-009	1.80000E-009	3.27900E-010	3.45840E+000	7.62105E+002	7.63743E+002	1.63740E+000	5.77770E-001	7.97700E-001	1.46170E-009	1.61160E-009	1.96770E-009
284	13	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.24260E-009	1.70000E-009	1.78000E-010	3.46220E+000	7.55313E+002	7.57304E+002	1.99120E+000	5.76997E-001	7.98000E-001	1.34920E-009	1.98170E-009	1.86460E-009
288	11	23	1	1.31000E-002	-2.00000E-004	-5.00000E-004	5.63120E-009	2.00000E-009	2.09880E-009	3.46880E+000	7.62890E+002	7.64529E+002	1.63910E+000	5.73539E-001	7.97100E-001	1.64910E-009	1.99810E-009	7.49600E-010
292	9	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.19770E-009	1.50000E-009	1.19930E-009	3.46420E+000	7.72145E+002	7.73601E+002	1.45640E+000	5.70190E-001	7.96900E-001	1.57410E-009	1.82950E-009	1.01190E-009
296	7	23	1	1.32000E-002	-2.00000E-004	-6.00000E-004	2.86010E-009	1.60000E-009	2.06140E-009	3.50410E+000	7.55221E+002	7.58307E+002	3.08600E+000	5.64622E-001	7.98500E-001	1.72170E-009	1.93490E-009	2.06100E-010
302	9	25	1	1.32000E-002	-3.00000E-004	-6.00000E-004	4.10160E-009	1.60000E-009	3.46700E-010	3.46780E+000	7.75622E+002	7.77638E+002	2.01610E+000	5.57331E-001	7.97700E-001	1.46870E-009	1.73580E-009	2.23000E-009
306	11	25	1	1.32000E-002	-3.00000E-004	-6.00000E-004	4.63800E-009	1.50000E-009	5.24700E-010	3.46490E+000	7.74221E+002	7.75733E+002	1.51200E+000	5.70921E-001	7.96600E-001	1.42190E-009	1.90210E-009	1.48040E-009
310	13	25	1	1.32000E-002	-3.00000E-004	-5.00000E-004	5.13230E-009	1.80000E-009	7.59000E-010	3.45900E+000	7.63125E+002	7.64713E+002	1.58840E+000	5.77944E-001	7.97700E-001	1.53430E-009	2.05430E-009	1.53660E-009
314	15	25	1	1.32000E-002	-3.00000E-004	-5.00000E-004	5.12760E-009	1.40000E-009	3.56100E-010	3.44810E+000	7.58150E+002	7.59756E+002	1.60570E+000	5.75292E-001	7.97200E-001	1.32580E-009	1.89970E-009	1.80840E-009
318	17	25	1	1.32000E-002	-3.00000E-004	-5.00000E-004	5.10190E-009	1.60000E-009	1.11500E-009	3.45370E+000	7.63325E+002	7.64845E+002	1.52040E+000	5.77311E-001	7.97900E-001	1.56710E-009	1.81770E-009	2.15510E-009
322	19	25	1	1.31000E-002	-1.00000E-004	-5.00000E-004	4.23510E-009	1.80000E-009	6.84000E-010	3.46260E+000	7.74406E+002	7.75846E+002	1.44060E+000	5.74350E-001	7.96700E-001	1.60220E-009	2.07780E-009	8.24500E-010
326	21	25	1	1.34000E-002	-3.00000E-004	-7.00000E-004	3.94000E-009	1.60000E-009	2.81000E-011	3.46610E+000	7.83959E+002	7.85852E+002	1.89250E+000	5.56847E-001	7.96300E-001	1.61390E-009	1.98410E-009	1.14310E-009
329	19	27	1	1.33000E-002	-3.00000E-004	-6.00000E-004	3.94940E-009	1.70000E-009	5.80900E-010	3.46420E+000	7.78626E+002	7.81316E+002	2.69030E+000	5.59299E-001	7.96400E-001	1.85290E-009	1.94420E-009	2.03320E-009
332	17	27	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.98220E-009	1.80000E-009	2.99800E-010	3.47240E+000	7.79827E+002	7.81779E+002	1.95160E+000	5.70605E-001	7.97300E-001	1.47340E-009	1.78960E-009	1.24620E-009
336	15	27	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.54880E-009	1.70000E-009	5.43400E-010	3.46280E+000	7.77116E+002	7.78584E+002	1.46820E+000	5.70136E-001	7.97800E-001	1.66550E-009	1.90440E-009	1.30240E-009
340	13	27	1	1.31000E-002	-1.00000E-004	-5.00000E-004	3.94230E-009	1.70000E-009	3.37300E-010	3.46220E+000	7.80915E+002	7.83520E+002	2.60510E+000	5.62158E-001	7.97300E-001	1.39380E-009	2.23940E-009	1.21810E-009
344	11	27	1	1.32000E-002	-1.00000E-004	-6.00000E-004	3.78540E-009	1.60000E-009	9.37000E-011	3.47740E+000	7.74176E+002	7.76358E+002	2.18230E+000	5.59494E-001	7.97800E-001	1.45000E-009	1.82480E-009	2.25810E-009

6	18	7	1	1.32000E-002	-2.70000E-003	-3.10000E-003	3.43800E-009	1.90000E-009	9.55500E-010	3.48030E+000	7.75481E+002	7.77772E+002	2.29040E+000	5.58456E-001	8.00400E-001	1.74240E-009	1.94850E-009	2.37000E-009
10	16	7	1	1.32000E-002	-2.70000E-003	-3.10000E-003	4.16160E-009	1.50000E-009	7.96300E-010	3.45330E+000	7.79784E+002	7.82631E+002	2.84640E+000	5.59142E-001	8.00200E-001	1.58780E-009	1.81270E-009	1.19910E-009
14	14	7	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.21780E-009	1.50000E-009	2.81000E-010	3.46170E+000	7.79100E+002	7.81502E+002	2.40200E+000	5.59287E-001	8.00200E-001	1.74010E-009	1.95320E-009	7.49400E-010
17	12	7	1	1.36000E-002	-2.80000E-003	-3.10000E-003	3.82910E-009	1.70000E-009	2.68850E-009	3.48210E+000	7.75030E+002	7.76957E+002	1.92680E+000	5.56384E-001	8.00600E-001	2.03050E-009	2.05390E-009	7.21300E-010
18	10	7	5	1.00000E-002	-3.00000E-003	-3.30000E-003	3.95320E-009	5.00000E-010	1.41150E-005
19	8	9	5	1.02000E-002	-2.90000E-003	-3.30000E-003	3.70030E-009	7.00000E-010	1.41150E-005
23	10	9	1	1.31000E-002	-2.80000E-003	-3.00000E-003	3.59250E-009	1.50000E-009	8.43100E-010	3.46060E+000	7.80011E+002	7.82450E+002	2.43970E+000	5.54453E-001	8.00200E-001	1.25060E-009	1.70730E-009	8.15000E-010
27	12	9	1	1.33000E-002	-2.80000E-003	-3.10000E-003	4.41220E-009	1.70000E-009	1.41450E-009	3.45330E+000	7.78168E+002	7.79829E+002	1.66100E+000	5.69821E-001	7.99500E-001	1.77280E-009	1.50350E-009	1.02110E-009
31	14	9	1	1.31000E-002	-2.70000E-003	-3.10000E-003	4.73770E-009	1.60000E-009	1.31150E-009	3.45340E+000	7.68904E+002	7.70571E+002	1.66790E+000	5.80113E-001	8.00100E-001	1.84080E-009	1.73770E-009	1.21800E-010
35	16	9	1	1.33000E-002	-2.80000E-003	-3.00000E-003	4.55040E-009	1.60000E-009	9.37000E-011	3.41940E+000	7.66824E+002	7.68437E+002	1.61340E+000	5.82952E-001	8.00900E-001	1.58320E-009	1.92510E-009	5.24600E-010
39	18	9	1	1.32000E-002	-2.80000E-003	-3.00000E-003	4.48480E-009	1.50000E-009	1.13350E-009	3.46280E+000	7.74141E+002	7.76058E+002	1.91690E+000	5.73897E-001	7.99700E-001	1.58320E-009	1.88060E-009	1.00230E-009
43	20	9	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.33490E-009	1.50000E-009	1.87400E-010	3.44400E+000	7.83022E+002	7.84879E+002	1.85690E+000	5.59797E-001	7.98800E-001	1.63230E-009	1.58320E-009	7.49000E-011
48	22	11	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.11710E-009	1.50000E-009	1.41450E-009	3.44900E+000	7.81829E+002	7.83903E+002	2.07440E+000	5.60249E-001	7.98800E-001	1.70960E-009	1.46840E-009	1.18030E-009
52	20	11	1	1.32000E-002	-2.60000E-003	-3.00000E-003	4.42390E-009	1.70000E-009	5.62100E-010	3.45730E+000	7.72367E+002	7.73747E+002	1.37990E+000	5.73995E-001	7.98800E-001	1.72840E-009	1.66510E-009	9.83600E-010
56	18	11	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.15230E-009	1.80000E-009	1.40500E-010	3.46290E+000	7.65932E+002	7.67669E+002	1.73750E+000	5.76296E-001	8.00600E-001	1.72130E-009	1.71430E-009	6.74500E-010
60	16	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.84310E-009	1.60000E-009	9.08700E-010	3.37060E+000	7.63566E+002	7.65005E+002	1.43920E+000	5.74714E-001	7.99800E-001	1.37940E-009	1.70730E-009	6.93200E-010
64	14	11	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.85720E-009	1.80000E-009	1.08670E-009	3.41180E+000	7.63173E+002	7.64860E+002	1.68680E+000	5.74756E-001	7.99900E-001	1.76110E-009	1.93210E-009	6.93200E-010
68	12	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.11010E-009	1.70000E-009	1.31150E-009	3.45700E+000	7.65720E+002	7.67221E+002	1.50110E+000	5.74853E-001	8.00100E-001	1.70960E-009	1.68390E-009	2.81000E-011
72	10	11	1	1.31000E-002	-2.70000E-003	-3.10000E-003	3.63700E-009	1.70000E-009	5.92980E-009	3.46070E+000	7.73809E+002	7.75303E+002	1.49390E+000	5.69242E-001	8.00600E-001	1.57850E-009	1.56910E-009	1.37710E-009
76	8	11	1	1.32000E-002	-2.60000E-003	-3.10000E-003	4.86190E-009	2.00000E-009	1.94850E-009	3.48110E+000	7.75267E+002	7.77172E+002	1.90500E+000	5.54919E-001	7.99400E-001	2.10770E-009	1.86890E-009	9.36800E-010
78	6	13	5	1.35000E-002	-2.90000E-003	-3.20000E-003	4.82440E-009	5.00000E-010	1.41140E-005
82	8	13	1	1.31000E-002	-2.80000E-003	-3.00000E-003	4.05160E-009	2.00000E-009	5.36770E-009	3.47730E+000	7.82617E+002	7.85196E+002	2.57840E+000	5.56751E-001	8.00600E-001	1.85010E-009	1.74470E-009	2.16400E-009
86	10	13	1	1.32000E-002	-2.70000E-003	-3.10000E-003	4.95320E-009	1.80000E-009	8.15000E-010	3.47010E+000	7.60513E+002	7.62208E+002	1.69480E+000	5.68330E-001	8.00300E-001	1.80800E-009	1.71660E-009	1.14290E-009
90	12	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.89700E-009	1.80000E-009	9.37000E-011	3.46440E+000	7.57804E+002	7.59690E+002	1.88610E+000	5.72371E-001	7.99600E-001	1.85720E-009	1.65810E-009	2.13580E-009
94	14	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.47780E-009	1.70000E-009	9.74200E-010	3.46340E+000	7.62879E+002	7.64241E+002	1.36190E+000	5.77813E-001	8.00100E-001	1.64870E-009	1.77050E-009	9.55500E-010
98	16	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.64640E-009	1.80000E-009	4.49700E-010	3.46000E+000	7.64031E+002	7.65670E+002	1.63900E+000	5.77737E-001	8.00800E-001	1.68390E-009	1.72600E-009	1.38640E-009
102	18	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.92510E-009	1.80000E-009	3.74700E-010	3.48230E+000	7.72880E+002	7.74705E+002	1.82490E+000	5.70296E-001	8.00600E-001	1.35130E-009	1.77750E-009	5.80800E-010
106	20	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.21080E-009	1.90000E-009	2.52900E-010	3.46280E+000	7.67514E+002	7.69004E+002	1.48940E+000	5.63199E-001	7.99400E-001	1.54800E-009	1.70960E-009	1.13350E-009
110	22	13	1	1.32000E-002	-2.60000E-003	-3.00000E-003	4.12880E-009	1.50000E-009	1.25530E-009	3.46520E+000	7.80090E+002	7.81440E+002	1.35040E+000	5.63895E-001	7.99400E-001	1.16860E-009	1.69560E-009	1.41450E-009
116	24	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.15460E-009	1.50000E-009	3.26930E-009	3.47980E+000	7.81330E+002	7.82132E+002	8.01900E-001	5.51329E-001	8.00700E-001	1.40280E-009	1.80560E-009	1.66750E-009
120	22	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.47310E-009	1.60000E-009	1.00230E-009	3.45760E+000	7.76467E+002	7.77911E+002	1.44380E+000	5.69111E-001	8.00700E-001	1.46140E-009	1.88530E-009	1.72370E-009
124	20	15	1	1.31000E-002	-2.60000E-003	-3.00000E-003	6.10080E-009	1.40000E-009	1.60190E-009	3.45810E+000	7.68328E+002	7.70504E+002	2.17610E+000	5.60627E-001	8.00300E-001	1.35360E-009	1.67920E-009	1.32090E-009
128	18	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.01640E-009	1.80000E-009	2.81000E-010	3.46510E+000	7.67146E+002	7.68936E+002	1.78980E+000	5.66504E-001	8.00300E-001	1.59950E-009	1.93680E-009	8.71200E-010
132	16	15	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.67920E-009	1.50000E-009	7.40100E-010	3.44630E+000	7.63655E+002	7.65193E+002	1.53850E+000	5.70016E-001	7.99800E-001	1.57850E-009	1.58320E-009	1.76110E-009
136	14	15	1	1.31000E-002	-2.60000E-003	-3.00000E-003	6.45200E-009	1.80000E-009	7.30700E-010	3.33640E+000	7.60680E+002	7.62383E+002	1.70300E+000	5.70424E-001	7.99700E-001	1.60190E-009	1.92980E-009	1.18030E-009
140	12	15	1	1.31000E-002	-2.60000E-003	-3.00000E-003	6.64640E-009	1.80000E-009	1.21780E-009	3.45500E+000	7.66275E+002	7.67896E+002	1.62010E+000	5.69911E-001	7.99600E-001	1.76110E-009	1.84780E-009	2.07030E-009
144	10	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.73540E-009	1.60000E-009	2.17330E-009	3.46490E+000	7.55693E+002	7.57236E+002	1.54340E+000	5.65774E-001	8.00600E-001	1.58550E-009	1.66510E-009	1.51760E-009
148	8	15	1	1.33000E-002	-2.60000E-003	-3.00000E-003	4.30450E-009	1.60000E-009	1.54570E-009	3.46810E+000	7.72457E+002	7.73961E+002	1.50400E+000	5.68827E-001	8.00200E-001	1.73770E-009	1.86650E-009	1.51760E-009
150	6	15	1	1.35000E-002	-2.80000E-003	-3.10000E-003	4.01410E-009	1.40000E-009	5.20850E-009	3.51930E+000	7.56059E+002	7.58255E+002	2.19600E+000	5.60640E-001	8.02300E-001	1.90170E-009	1.70260E-009	1.87400E-010
154	6	17	1	1.32000E-002	-2.70000E-003	-3.10000E-003	4.62530E-009	1.50000E-009	1.76110E-009	3.49580E+000	7.67668E+002	7.69459E+002	1.79020E+000	5.61055E-001	8.00900E-001	1.96250E-009	1.73300E-009	1.01170E-009
158	8	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.95090E-009	1.60000E-009	2.18270E-009	3.46750E+000	7.64158E+002	7.66028E+002	1.87030E+000	5.74106E-001	8.01300E-001	1.47310E-009	1.72600E-009	1.56440E-009
162	10	17	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.75650E-009	1.60000E-009	3.89700E-009	3.46510E+000	7.53407E+002	7.54956E+002	1.54930E+000	5.69752E-001	8.01100E-001	1.75180E-009	1.78460E-009	1.42390E-009
166	12	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.17340E-009	1.70000E-009	3.08200E-009	3.45840E+000	7.62764E+002	7.64308E+002	1.54400E+000	5.66438E-001	8.00500E-001	1.65340E-009	1.44500E-009	1.56440E-009
170	14	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.27410E-009	1.80000E-009	1.15220E-009	3.41870E+000	7.62819E+002	7.64144E+002	1.32500E+000	5.72350E-001	7.99900E-001	1.60890E-009	1.55270E-009	3.74700E-010
174	16	17	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.39350E-009	1.80000E-009	5.24600E-010	3.43230E+000	7.65617E+002	7.67476E+002	1.85950E+000	5.62216E-001	8.00700E-001	1.51290E-009	1.78460E-009	5.43300E-010
178	18	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.40990E-009	1.60000E-009	1.92040E-009	3.44630E+000	7.66391E+002	7.68201E+002	1.81040E+000	5.62409E-001	8.00100E-001	1.72370E-009	1.50120E-009	1.18030E-009
182	20	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.54810E-009	1.60000E-009	1.86420E-009	3.46280E+000	7.69518E+002	7.71353E+002	1.83470E+000	5.67053E-001	8.00400E-001	1.43330E-009	1.84310E-009	8.15000E-010
186	22	17	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.65810E-009	1.80000E-009	2.21080E-009	3.46480E+000	7.76001E+002	7.77548E+002	1.54630E+000	5.69228E-001	8.00800E-001	1.52460E-009	1.82440E-009	1.23650E-009
190	24	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.82440E-009	1.60000E-009	1.51760E-009	3.45920E+000	7.82523E+002	7.84429E+002	1.90620E+000	5.51736E-001	8.00000E-001	1.68620E-009	1.65340E-009	1.78000E-010
194	24	19	1	1.32000E-002	-2.70000E-003	-3.10000E-003	3.46140E-009	1.80000E-009	2.52900E-010	3.44690E+000	7.81974E+002	7.83856E+002	1.88250E+000	5.52597E-001	7.99800E-001	1.70960E-009	1.75880E-009	7.86900E-010
198	22	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	4.39820E-009	1.60000E-009	1.02110E-009	3.44930E+000	7.77921E+002	7.79326E+002	1.40540E+000	5.69903E-001	7.99500E-001	1.67450E-009	1.81270E-009	1.65810E-009
202	20	19	1	1.32000E-002	-2.50000E-003	-3.00000E-003	5.86420E-009	1.50000E-009	8.24400E-010	3.45210E+000	7.71365E+002	7.73269E+002	1.90430E+000	5.65979E-001	7.99800E-001	1.54800E-009	1.50120E-009	1.08670E-009
206	18	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.19210E-009	1.90000E-009	9.93000E-010	3.44690E+000	7.65544E+002	7.67129E+002	1.58530E+000	5.70659E-001	8.00300E-001	1.64640E-009	1.80100E-009	7.02600E-010
210	16	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.61360E-009	1.80000E-009	6.08900E-010	3.43420E+000	7.56950E+002	7.58486E+002	1.53540E+000	5.72671E-001	7.99700E-001	1.51290E-009	1.92510E-009	9.40000E-012
