Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-163813@CP
Wafer number	02
Date	2025/03/12
Time	16:41:10

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
135	13	15	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.21450E-009	1.80000E-009	5.80900E-010	3.46210E+000	7.53726E+002	7.55382E+002	1.65620E+000	5.78951E-001	7.97000E-001	1.37740E-009	1.84580E-009	1.33990E-009
139	11	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.62420E-009	1.70000E-009	4.61930E-009	3.48650E+000	7.62595E+002	7.65058E+002	2.46250E+000	5.70791E-001	7.97700E-001	1.71000E-009	2.00750E-009	2.43600E-010
143	9	15	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.84180E-009	1.70000E-009	8.80760E-009	3.47260E+000	7.56947E+002	7.58559E+002	1.61150E+000	5.82367E-001	7.97900E-001	1.42420E-009	1.85290E-009	4.96600E-010
147	7	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.79010E-009	1.90000E-009	1.69590E-009	3.47280E+000	7.75531E+002	7.79569E+002	4.03870E+000	5.62743E-001	7.97300E-001	1.73110E-009	1.84350E-009	4.68000E-011
153	5	17	3	1.32000E-002	-2.00000E-004	-1.00000E-004	1.39610E-005
157	7	17	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.58630E-009	1.50000E-009	2.38930E-009	3.47360E+000	7.83402E+002	7.85403E+002	2.00060E+000	5.65292E-001	7.98900E-001	1.57880E-009	1.74040E-009	3.56100E-010
161	9	17	1	1.33000E-002	-2.00000E-004	-6.00000E-004	4.96600E-009	1.80000E-009	2.86720E-009	3.47170E+000	7.49711E+002	7.51423E+002	1.71210E+000	5.86467E-001	7.99000E-001	1.88800E-009	1.91850E-009	8.43000E-011
165	11	17	1	1.32000E-002	-3.00000E-004	-6.00000E-004	5.80220E-009	1.60000E-009	4.90040E-009	3.49760E+000	7.60841E+002	7.62885E+002	2.04440E+000	5.76794E-001	7.98800E-001	1.34460E-009	1.82010E-009	9.55700E-010
169	13	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.56820E-009	1.70000E-009	8.71400E-010	3.45600E+000	7.58773E+002	7.60353E+002	1.58040E+000	5.74479E-001	7.96900E-001	1.40310E-009	1.97000E-009	1.88330E-009
173	15	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.60100E-009	1.70000E-009	1.12400E-010	3.43840E+000	7.53887E+002	7.56013E+002	2.12620E+000	5.58434E-001	7.96600E-001	1.42420E-009	1.87630E-009	1.96770E-009
177	17	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.05520E-009	1.70000E-009	1.68660E-009	3.43960E+000	7.62981E+002	7.64461E+002	1.47980E+000	5.70065E-001	7.97400E-001	1.57180E-009	2.12230E-009	1.55540E-009
181	19	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.15130E-009	1.60000E-009	1.99580E-009	3.45770E+000	7.59932E+002	7.61908E+002	1.97620E+000	5.77105E-001	7.98800E-001	1.34690E-009	1.95830E-009	1.05880E-009
185	21	17	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.22370E-009	1.70000E-009	2.62400E-010	3.46520E+000	7.64294E+002	7.65977E+002	1.68320E+000	5.77462E-001	7.99000E-001	1.71000E-009	2.10820E-009	8.80800E-010
189	23	17	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.53010E-009	1.50000E-009	6.56000E-011	3.46580E+000	7.89443E+002	7.90907E+002	1.46430E+000	5.63977E-001	7.99000E-001	1.47570E-009	1.83650E-009	1.45230E-009
193	23	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.63550E-009	1.80000E-009	4.68000E-011	3.46950E+000	7.89245E+002	7.90709E+002	1.46360E+000	5.65197E-001	7.99600E-001	1.70300E-009	1.84820E-009	1.43360E-009
197	21	19	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.97540E-009	1.80000E-009	7.49600E-010	3.46700E+000	7.64077E+002	7.65893E+002	1.81570E+000	5.77477E-001	7.99100E-001	1.56480E-009	1.70300E-009	1.35860E-009
201	19	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.87720E-009	1.80000E-009	2.51110E-009	3.45570E+000	7.60373E+002	7.61948E+002	1.57480E+000	5.78823E-001	7.99100E-001	1.62570E-009	1.85520E-009	6.55900E-010
205	17	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.03410E-009	1.70000E-009	3.97280E-009	3.44120E+000	7.60038E+002	7.61570E+002	1.53150E+000	5.72314E-001	7.96900E-001	1.29070E-009	1.81070E-009	6.46500E-010
209	15	19	1	1.32000E-002	-1.00000E-004	-6.00000E-004	6.58700E-009	1.80000E-009	2.34200E-010	3.44630E+000	7.62101E+002	7.64108E+002	2.00610E+000	5.72706E-001	7.98000E-001	1.44290E-009	1.69830E-009	1.85520E-009
213	13	19	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.41600E-009	1.70000E-009	2.06100E-010	3.45780E+000	7.58875E+002	7.60511E+002	1.63660E+000	5.79949E-001	7.97500E-001	1.54840E-009	1.85760E-009	7.96400E-010
217	11	19	1	1.32000E-002	-1.00000E-004	-6.00000E-004	5.68040E-009	1.70000E-009	6.20280E-009	3.48920E+000	7.64466E+002	7.66585E+002	2.11890E+000	5.77466E-001	7.97600E-001	1.48510E-009	2.00980E-009	8.62000E-010
221	9	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.54200E-009	1.40000E-009	1.08690E-008	3.46960E+000	7.51527E+002	7.53247E+002	1.71980E+000	5.86146E-001	7.98100E-001	1.23210E-009	1.99580E-009	4.59100E-010
225	7	19	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.44570E-009	1.60000E-009	1.33990E-009	3.46190E+000	7.80814E+002	7.82111E+002	1.29690E+000	5.67391E-001	7.97600E-001	1.36330E-009	1.90680E-009	1.19930E-009
233	7	21	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.05690E-009	1.70000E-009	2.79220E-009	3.48070E+000	7.77628E+002	7.78909E+002	1.28070E+000	5.66994E-001	7.98300E-001	1.41480E-009	1.93020E-009	5.71600E-010
237	9	21	1	1.31000E-002	-2.00000E-004	-5.00000E-004	4.47410E-009	1.50000E-009	1.76150E-009	3.47120E+000	7.60253E+002	7.61841E+002	1.58750E+000	5.84473E-001	7.97100E-001	1.43120E-009	1.87630E-009	8.43300E-010
241	11	21	1	1.31000E-002	-2.00000E-004	-5.00000E-004	5.95920E-009	1.40000E-009	3.71040E-009	3.48200E+000	7.55733E+002	7.57782E+002	2.04870E+000	5.78603E-001	7.97900E-001	1.63030E-009	1.98640E-009	9.27600E-010
245	13	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.33630E-009	1.60000E-009	2.43600E-010	3.46980E+000	7.55574E+002	7.57434E+002	1.85940E+000	5.86044E-001	7.97500E-001	1.50850E-009	1.86220E-009	1.68660E-009
249	15	21	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.31990E-009	1.70000E-009	5.90300E-010	3.45090E+000	7.56089E+002	7.57790E+002	1.70080E+000	5.79594E-001	7.97100E-001	1.26730E-009	1.93950E-009	1.35860E-009
253	17	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.16530E-009	1.40000E-009	6.79310E-009	3.44970E+000	7.59151E+002	7.60925E+002	1.77380E+000	5.77256E-001	7.98600E-001	1.55300E-009	1.92080E-009	9.65100E-010
257	19	21	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.99900E-009	1.70000E-009	2.53920E-009	3.46520E+000	7.55785E+002	7.57487E+002	1.70210E+000	5.79623E-001	7.99400E-001	1.62330E-009	1.57410E-009	1.87400E-009
261	21	21	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.21170E-009	1.60000E-009	3.18600E-010	3.46180E+000	7.66612E+002	7.68271E+002	1.65860E+000	5.79729E-001	7.99200E-001	1.42890E-009	1.97940E-009	1.47110E-009
264	23	21	1	1.31000E-002	-3.00000E-004	-7.00000E-004	3.70340E-009	1.40000E-009	1.87400E-010	3.46120E+000	7.90296E+002	7.92110E+002	1.81450E+000	5.53482E-001	7.99400E-001	1.75920E-009	1.74280E-009	1.06820E-009
268	21	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.07590E-009	1.40000E-009	4.31000E-010	3.45580E+000	7.77087E+002	7.78558E+002	1.47160E+000	5.75802E-001	7.99300E-001	1.34460E-009	1.76850E-009	7.21500E-010
272	19	23	1	1.31000E-002	-1.00000E-004	-5.00000E-004	5.08550E-009	1.80000E-009	7.23350E-009	3.45170E+000	7.60712E+002	7.62694E+002	1.98180E+000	5.80982E-001	8.00000E-001	1.30240E-009	1.68890E-009	1.13370E-009
276	17	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.03410E-009	2.00000E-009	3.81350E-009	3.46090E+000	7.55884E+002	7.57477E+002	1.59320E+000	5.78200E-001	7.98500E-001	1.70060E-009	1.91610E-009	2.90500E-010
280	15	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.96620E-009	1.70000E-009	6.26840E-009	3.46200E+000	7.53535E+002	7.55182E+002	1.64770E+000	5.82258E-001	7.98700E-001	1.57180E-009	1.83880E-009	8.62000E-010
284	13	23	1	1.31000E-002	-2.00000E-004	-5.00000E-004	5.93580E-009	1.80000E-009	6.00600E-009	3.46530E+000	7.51222E+002	7.52835E+002	1.61300E+000	5.82872E-001	7.98100E-001	1.46640E-009	1.87860E-009	1.96800E-010
288	11	23	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.26350E-009	1.60000E-009	6.69940E-009	3.46880E+000	7.57335E+002	7.59000E+002	1.66530E+000	5.84614E-001	7.97400E-001	1.47810E-009	1.95360E-009	2.81100E-010
292	9	23	1	1.32000E-002	-1.00000E-004	-5.00000E-004	3.75490E-009	1.70000E-009	1.04000E-009	3.46480E+000	7.77368E+002	7.79063E+002	1.69450E+000	5.75243E-001	7.96800E-001	1.63500E-009	2.00280E-009	2.00510E-009
296	7	23	1	1.33000E-002	-3.00000E-004	-6.00000E-004	2.86720E-009	1.80000E-009	2.47360E-009	3.52000E+000	7.59337E+002	7.61911E+002	2.57380E+000	5.73996E-001	7.98900E-001	1.48750E-009	1.88570E-009	1.19930E-009
302	9	25	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.93300E-009	1.60000E-009	2.43600E-010	3.46420E+000	7.78199E+002	7.80242E+002	2.04230E+000	5.63281E-001	7.97700E-001	1.41020E-009	1.69590E-009	1.21810E-009
306	11	25	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.45300E-009	1.80000E-009	8.62000E-010	3.46350E+000	7.76525E+002	7.78139E+002	1.61430E+000	5.76272E-001	7.97000E-001	1.59520E-009	2.09410E-009	1.84580E-009
310	13	25	1	1.32000E-002	-3.00000E-004	-6.00000E-004	4.84650E-009	1.60000E-009	9.73520E-009	3.46110E+000	7.59541E+002	7.61196E+002	1.65500E+000	5.83925E-001	7.99100E-001	1.45470E-009	1.78260E-009	6.27800E-010
314	15	25	1	1.31000E-002	-2.00000E-004	-5.00000E-004	4.86990E-009	1.70000E-009	6.65260E-009	3.45410E+000	7.55174E+002	7.57201E+002	2.02760E+000	5.75756E-001	7.98700E-001	1.57410E-009	2.01680E-009	3.27900E-010
318	17	25	1	1.32000E-002	-3.00000E-004	-5.00000E-004	4.92850E-009	1.50000E-009	3.25130E-009	3.45410E+000	7.61195E+002	7.62846E+002	1.65090E+000	5.80972E-001	7.99500E-001	1.53430E-009	1.98640E-009	7.59000E-010
322	19	25	1	1.31000E-002	-2.00000E-004	-5.00000E-004	4.12040E-009	1.60000E-009	1.53660E-009	3.46150E+000	7.70154E+002	7.71858E+002	1.70380E+000	5.78385E-001	7.99600E-001	1.39840E-009	1.94420E-009	1.00260E-009
326	21	25	1	1.34000E-002	-3.00000E-004	-6.00000E-004	4.14380E-009	1.80000E-009	5.06000E-010	3.46400E+000	7.84222E+002	7.86107E+002	1.88500E+000	5.58138E-001	7.99200E-001	1.59050E-009	1.94190E-009	1.91140E-009
329	19	27	1	1.32000E-002	-4.00000E-004	-7.00000E-004	4.03370E-009	1.70000E-009	6.37100E-010	3.45980E+000	7.80591E+002	7.83321E+002	2.72980E+000	5.59529E-001	7.99400E-001	1.79900E-009	1.93490E-009	1.21810E-009
332	17	27	1	1.31000E-002	-2.00000E-004	-6.00000E-004	3.58630E-009	1.60000E-009	5.13460E-009	3.46170E+000	7.83522E+002	7.84903E+002	1.38050E+000	5.66794E-001	8.00300E-001	1.65610E-009	2.19250E-009	2.53000E-010
336	15	27	5	1.32000E-002	-2.00000E-004	-6.00000E-004	3.23960E-009	1.50000E-009	2.58091E-007
340	13	27	1	1.33000E-002	-2.00000E-004	-5.00000E-004	3.99620E-009	1.60000E-009	1.89776E-007	3.45540E+000	7.84409E+002	7.87166E+002	2.75690E+000	5.62496E-001	7.99200E-001	1.30940E-009	1.77790E-009	2.19253E-008
344	11	27	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.73620E-009	1.70000E-009	6.66190E-009	3.47190E+000	7.77796E+002	7.80124E+002	2.32820E+000	5.63221E-001	7.99900E-001	1.54840E-009	1.95130E-009	1.12400E-010

6	18	7	1	1.32000E-002	-2.80000E-003	-3.00000E-003	3.65580E-009	1.60000E-009	1.44260E-009	3.48330E+000	7.74536E+002	7.76734E+002	2.19780E+000	5.67686E-001	8.00400E-001	1.26700E-009	1.90170E-009	6.55700E-010
10	16	7	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.95090E-009	1.70000E-009	4.42160E-009	3.45860E+000	7.77042E+002	7.80125E+002	3.08290E+000	5.70148E-001	8.01200E-001	1.60890E-009	1.83370E-009	3.56000E-010
14	14	7	1	1.32000E-002	-2.80000E-003	-3.00000E-003	4.29750E-009	1.60000E-009	3.11950E-009	3.46510E+000	7.77291E+002	7.79460E+002	2.16950E+000	5.66946E-001	8.01000E-001	1.53630E-009	1.87820E-009	1.41450E-009
17	12	7	1	1.35000E-002	-2.80000E-003	-3.10000E-003	3.63470E-009	1.70000E-009	5.62100E-010	3.48480E+000	7.70052E+002	7.71653E+002	1.60160E+000	5.67932E-001	8.00400E-001	2.06790E-009	2.12410E-009	6.83800E-010
18	10	7	5	1.02000E-002	-3.00000E-003	-3.30000E-003	3.62300E-009	1.10000E-009	1.41140E-005
19	8	9	5	1.01000E-002	-3.00000E-003	-3.30000E-003	4.02350E-009	4.00000E-010	1.41140E-005
23	10	9	1	1.31000E-002	-2.70000E-003	-3.00000E-003	3.66750E-009	1.70000E-009	3.56000E-010	3.46530E+000	7.78719E+002	7.80856E+002	2.13700E+000	5.57808E-001	7.99800E-001	2.10310E-009	2.00470E-009	1.07730E-009
27	12	9	1	1.31000E-002	-2.80000E-003	-3.00000E-003	4.18970E-009	1.60000E-009	4.74950E-009	3.45870E+000	7.68422E+002	7.70600E+002	2.17790E+000	5.78116E-001	7.99200E-001	1.58320E-009	1.85480E-009	2.71700E-010
31	14	9	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.95090E-009	1.80000E-009	1.75180E-009	3.46150E+000	7.55403E+002	7.57125E+002	1.72190E+000	5.90747E-001	7.99900E-001	1.76820E-009	1.90870E-009	1.65810E-009
35	16	9	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.55740E-009	1.50000E-009	1.53630E-009	3.45880E+000	7.54767E+002	7.56696E+002	1.92900E+000	5.91145E-001	8.00900E-001	1.48480E-009	1.76350E-009	1.37710E-009
39	18	9	1	1.32000E-002	-2.80000E-003	-3.00000E-003	4.08900E-009	1.80000E-009	5.31150E-009	3.46810E+000	7.65904E+002	7.67660E+002	1.75590E+000	5.82473E-001	7.99700E-001	1.52230E-009	2.00470E-009	5.80800E-010
43	20	9	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.03280E-009	1.50000E-009	2.75410E-009	3.45220E+000	7.80711E+002	7.82164E+002	1.45320E+000	5.63396E-001	7.99100E-001	1.60660E-009	1.72370E-009	1.22720E-009
48	22	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.75410E-009	1.60000E-009	1.59250E-009	3.45090E+000	7.80935E+002	7.82094E+002	1.15990E+000	5.55343E-001	7.99000E-001	1.53630E-009	1.85480E-009	1.92040E-009
52	20	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.43560E-009	1.80000E-009	9.43330E-009	3.46050E+000	7.65458E+002	7.67085E+002	1.62730E+000	5.79783E-001	8.00500E-001	1.58550E-009	1.95080E-009	2.56680E-009
56	18	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.63940E-009	1.40000E-009	5.30210E-009	3.47380E+000	7.58467E+002	7.60236E+002	1.76980E+000	5.85546E-001	8.01100E-001	1.37710E-009	1.82440E-009	6.65100E-010
60	16	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.94380E-009	1.70000E-009	1.98600E-009	3.46640E+000	7.47450E+002	7.48906E+002	1.45600E+000	5.90011E-001	7.99900E-001	1.67450E-009	1.75880E-009	1.13350E-009
64	14	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.08440E-009	1.90000E-009	2.63230E-009	3.47010E+000	7.43667E+002	7.45513E+002	1.84610E+000	5.91511E-001	8.00200E-001	1.92270E-009	1.71660E-009	6.55700E-010
68	12	11	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.21320E-009	1.80000E-009	1.69560E-009	3.47130E+000	7.48033E+002	7.49760E+002	1.72650E+000	5.90786E-001	8.00300E-001	1.50590E-009	1.90170E-009	1.13350E-009
72	10	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.54340E-009	2.00000E-009	1.06418E-008	3.46420E+000	7.65822E+002	7.67378E+002	1.55600E+000	5.76187E-001	8.00100E-001	1.78460E-009	2.12880E-009	3.23190E-009
76	8	11	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.51060E-009	2.00000E-009	9.08700E-010	3.48420E+000	7.77380E+002	7.79244E+002	1.86390E+000	5.59015E-001	7.99300E-001	2.07500E-009	2.07260E-009	1.01170E-009
78	6	13	5	1.35000E-002	-2.90000E-003	-3.20000E-003	4.33020E-009	2.00000E-010	1.41130E-005
82	8	13	1	1.32000E-002	-2.70000E-003	-3.10000E-003	4.00470E-009	1.80000E-009	4.80570E-009	3.48610E+000	7.83589E+002	7.86125E+002	2.53600E+000	5.62502E-001	8.00700E-001	1.70490E-009	1.96720E-009	1.94850E-009
86	10	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.96020E-009	1.60000E-009	6.21080E-009	3.47320E+000	7.47801E+002	7.49310E+002	1.50890E+000	5.80822E-001	8.00100E-001	1.46840E-009	1.75410E-009	1.60190E-009
90	12	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.40520E-009	1.60000E-009	5.52700E-010	3.48250E+000	7.38957E+002	7.40609E+002	1.65190E+000	5.86233E-001	7.99900E-001	1.66040E-009	1.97190E-009	5.90200E-010
94	14	13	1	1.33000E-002	-2.70000E-003	-3.00000E-003	6.98130E-009	1.60000E-009	1.20840E-009	3.47710E+000	7.49364E+002	7.51138E+002	1.77390E+000	5.92389E-001	8.00200E-001	1.57140E-009	1.76820E-009	1.27400E-009
98	16	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.67450E-009	1.90000E-009	1.56440E-009	3.47440E+000	7.53575E+002	7.55273E+002	1.69750E+000	5.90419E-001	8.01300E-001	1.61590E-009	1.83840E-009	1.06790E-009
102	18	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.08670E-009	1.60000E-009	3.42860E-009	3.49180E+000	7.63036E+002	7.65067E+002	2.03150E+000	5.81109E-001	8.00900E-001	1.71660E-009	1.60890E-009	1.62060E-009
106	20	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.13820E-009	1.70000E-009	4.25300E-009	3.47190E+000	7.54660E+002	7.56435E+002	1.77460E+000	5.76872E-001	8.01100E-001	1.69090E-009	1.83840E-009	2.43600E-010
110	22	13	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.92270E-009	1.80000E-009	4.99300E-009	3.47030E+000	7.76728E+002	7.78413E+002	1.68530E+000	5.64669E-001	8.01200E-001	1.87590E-009	1.74940E-009	2.19210E-009
116	24	15	1	1.31000E-002	-2.70000E-003	-3.00000E-003	3.01170E-009	1.70000E-009	3.37240E-009	3.47040E+000	7.75132E+002	7.77157E+002	2.02420E+000	5.46666E-001	8.01000E-001	1.78920E-009	1.80560E-009	1.75180E-009
120	22	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.89000E-009	1.70000E-009	4.12200E-010	3.46230E+000	7.76806E+002	7.78554E+002	1.74770E+000	5.71979E-001	8.01600E-001	1.68150E-009	1.82200E-009	1.25530E-009
124	20	15	1	1.32000E-002	-2.70000E-003	-3.10000E-003	5.92980E-009	2.00000E-009	2.23890E-009	3.46520E+000	7.53275E+002	7.55006E+002	1.73010E+000	5.72665E-001	8.01500E-001	1.76110E-009	1.82670E-009	7.11900E-010
128	18	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.65340E-009	1.70000E-009	5.48950E-009	3.46710E+000	7.58934E+002	7.60617E+002	1.68310E+000	5.73476E-001	8.01200E-001	1.70490E-009	1.85720E-009	1.43330E-009
132	16	15	1	1.31000E-002	-2.70000E-003	-3.00000E-003	6.57850E-009	1.80000E-009	1.18030E-009	3.45160E+000	7.57908E+002	7.59946E+002	2.03780E+000	5.75094E-001	7.99900E-001	1.64870E-009	1.83840E-009	1.40500E-010
136	14	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.33490E-009	1.80000E-009	1.03000E-010	3.44540E+000	7.52472E+002	7.55132E+002	2.66040E+000	5.78514E-001	8.00300E-001	1.49880E-009	1.87820E-009	9.27400E-010
140	12	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.91110E-009	1.80000E-009	3.84100E-010	3.47570E+000	7.54137E+002	7.55949E+002	1.81200E+000	5.82385E-001	7.99700E-001	1.85720E-009	1.85010E-009	1.34900E-009
144	10	15	1	1.32000E-002	-2.70000E-003	-3.10000E-003	5.99770E-009	1.80000E-009	9.87360E-009	3.47750E+000	7.44058E+002	7.45846E+002	1.78870E+000	5.80241E-001	8.00800E-001	1.55740E-009	1.82200E-009	2.67920E-009
148	8	15	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.04920E-009	1.80000E-009	3.78460E-009	3.47910E+000	7.69397E+002	7.71190E+002	1.79270E+000	5.75836E-001	8.00700E-001	1.83840E-009	1.60660E-009	9.83600E-010
150	6	15	1	1.35000E-002	-2.90000E-003	-3.20000E-003	3.88290E-009	1.60000E-009	4.31850E-009	3.53240E+000	7.61179E+002	7.62861E+002	1.68250E+000	5.66366E-001	8.02700E-001	1.90400E-009	1.76820E-009	2.23890E-009
154	6	17	1	1.32000E-002	-2.80000E-003	-3.00000E-003	4.65580E-009	1.60000E-009	2.90400E-009	3.50890E+000	7.72450E+002	7.74513E+002	2.06230E+000	5.64890E-001	8.02600E-001	2.28100E-009	1.64640E-009	5.15200E-010
158	8	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.31150E-009	1.60000E-009	7.77500E-010	3.46800E+000	7.66315E+002	7.68143E+002	1.82760E+000	5.79204E-001	8.01400E-001	1.73770E-009	1.75880E-009	1.58320E-009
162	10	17	1	1.33000E-002	-2.70000E-003	-3.00000E-003	6.54100E-009	1.80000E-009	6.95090E-009	3.47880E+000	7.34026E+002	7.36278E+002	2.25240E+000	5.86127E-001	8.01100E-001	2.04920E-009	1.74470E-009	2.08900E-009
166	12	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.76120E-009	1.60000E-009	1.56440E-009	3.46100E+000	7.56893E+002	7.58548E+002	1.65450E+000	5.77481E-001	8.00000E-001	1.44030E-009	1.76580E-009	9.74200E-010
170	14	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.81740E-009	1.80000E-009	2.07960E-009	3.44730E+000	7.63417E+002	7.64828E+002	1.41110E+000	5.71203E-001	7.99800E-001	1.55500E-009	1.83840E-009	9.93000E-010
174	16	17	1	1.32000E-002	-2.70000E-003	-2.90000E-003	6.44030E-009	1.70000E-009	7.86900E-010	3.44800E+000	7.69079E+002	7.70961E+002	1.88130E+000	5.56515E-001	7.99700E-001	1.46610E-009	1.80800E-009	8.61800E-010
178	18	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.28110E-009	1.80000E-009	4.45910E-009	3.45610E+000	7.62609E+002	7.64551E+002	1.94210E+000	5.70417E-001	8.02000E-001	1.80100E-009	1.94850E-009	1.40500E-010
182	20	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.76350E-009	1.50000E-009	1.71430E-009	3.46690E+000	7.61392E+002	7.63368E+002	1.97600E+000	5.76680E-001	8.01400E-001	1.46610E-009	1.85950E-009	1.11480E-009
186	22	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.66050E-009	1.70000E-009	1.87360E-009	3.46360E+000	7.72676E+002	7.74331E+002	1.65510E+000	5.76926E-001	8.01300E-001	1.88290E-009	1.92040E-009	1.56440E-009
190	24	17	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.55970E-009	1.40000E-009	1.69560E-009	3.44950E+000	7.84008E+002	7.85727E+002	1.71880E+000	5.51064E-001	8.01600E-001	1.50590E-009	1.70490E-009	1.09600E-009
194	24	19	1	1.32000E-002	-2.80000E-003	-3.00000E-003	3.74010E-009	1.80000E-009	2.38880E-009	3.43560E+000	7.83885E+002	7.85609E+002	1.72390E+000	5.53827E-001	8.01200E-001	1.70960E-009	1.81270E-009	7.96300E-010
198	22	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.51760E-009	1.70000E-009	1.12410E-009	3.45860E+000	7.72967E+002	7.74725E+002	1.75750E+000	5.77550E-001	8.01700E-001	1.60420E-009	1.51060E-009	1.17100E-009
202	20	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.60190E-009	1.80000E-009	8.61800E-010	3.46310E+000	7.60282E+002	7.62405E+002	2.12310E+000	5.76793E-001	8.01700E-001	1.71200E-009	1.74940E-009	6.27600E-010
206	18	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.46610E-009	1.70000E-009	8.17810E-009	3.46310E+000	7.60582E+002	7.62157E+002	1.57480E+000	5.73218E-001	8.01300E-001	1.45900E-009	1.76820E-009	2.52930E-009
210	16	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.65110E-009	1.60000E-009	8.80600E-010	3.45150E+000	7.65943E+002	7.67200E+002	1.25750E+000	5.69010E-001	7.99300E-001	1.51290E-009	1.50120E-009	6.46400E-010
214	14	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.54570E-009	1.80000E-009	1.43330E-009	3.44880E+000	7.62035E+002	7.63577E+002	1.54240E+000	5.73904E-001	8.00300E-001	1.70490E-009	1.77520E-009	3.09100E-010
218	12	19	1	1.32000E-002	-2.70000E-003	-3.10000E-003	6.77290E-009	1.80000E-009	8.15000E-010	3.46790E+000	7.54477E+002	7.55929E+002	1.45150E+000	5.83631E-001	7.99900E-001	1.65110E-009	1.85250E-009	2.15460E-009
222	10	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.91110E-009	1.40000E-009	1.48385E-008	3.48170E+000	7.41951E+002	7.43611E+002	1.66070E+000	5.85460E-001	8.00500E-001	1.30910E-009	1.77280E-009	1.40500E-010
